case,case_label,dataset_family,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,selection_mode,method_signature,error_regularizer_source,error_regularizer_strength,error_regularizer_power,error_regularizer_cap,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,criteria,dopt_mse_vs_nn,dopt_shape_vs_nn,aopt_mse_vs_nn,aopt_shape_vs_nn,iopt_mse_vs_nn,iopt_shape_vs_nn,dopt_err_mse_vs_nn,dopt_err_shape_vs_nn,aopt_err_mse_vs_nn,aopt_err_shape_vs_nn,iopt_err_mse_vs_nn,iopt_err_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,aopt_gain_vs_random_median_pct,aopt_shape_gain_vs_random_median_pct,iopt_gain_vs_random_median_pct,iopt_shape_gain_vs_random_median_pct,dopt_err_gain_vs_random_median_pct,dopt_err_shape_gain_vs_random_median_pct,aopt_err_gain_vs_random_median_pct,aopt_err_shape_gain_vs_random_median_pct,iopt_err_gain_vs_random_median_pct,iopt_err_shape_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_smooth,Smooth,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0013039268119968024,0.0033282597258090336,0.0020572980277522705,0.0045036915618547856,0.021581144677420054,0.005,True,used_close,training_data_region,7500.0,42.0,2.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.009290273810341025,0.011924204708584874,0.00811843453772608,0.011467196402948358,0.005766561284613172,0.008045358456028082,0.00214086141579104,0.005225490456763977,0.0020723580349810947,0.004965580659230776,0.0020582576568924653,0.004496779630319805,0.008155863241674036,0.01659316770146621,0.004441270664237116,0.0038760634067378772,0.005300384797286542,0.004799617111978628,0.008895369277168478,0.007694251166072893,0.011320245968190423,0.009725928511881577,-109.1805366682562,-34.049574975942065,-82.79531133058283,-28.911977070821834,-29.84034796725689,9.555655247748925,51.79619578175879,41.256059260225285,53.3386232983153,44.17791432250252,53.65610852168103,49.448083714055834,-83.6380589759661,-86.53714291609545,4.870569299993804
highdim_smooth,Smooth,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0013039268119968024,0.0033282597258090336,0.0020572980277522705,0.0045036915618547856,0.021581144677420054,0.005,True,used_close,training_data_region,7500.0,63.0,3.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.013147220891016708,0.010656750896548186,0.0072473303312716566,0.009290664240709288,0.007397612615784102,0.009896806883118914,0.0021408917132231843,0.005589094947408464,0.0020937334184405404,0.004625982872925297,0.0020711047575612323,0.003940223895729491,0.003767772832648531,0.007029731382551381,0.003576336457337649,0.0030330395572896462,0.004221513370012378,0.0037579641119070933,0.00754178689155643,0.0067157878758304914,0.009435501407045034,0.008081068011148433,-267.61700270236776,-41.30273169716823,-102.64677045142517,-23.18916424316963,-106.84889981775221,-31.226286627100233,40.13729583997419,25.891635128727174,41.45591603539479,38.661978395273735,42.088649033233416,47.75477015744301,-5.352862561857334,6.789578071721063,4.955996100004995
highdim_smooth,Smooth,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0013039268119968024,0.0033282597258090336,0.0020572980277522705,0.0045036915618547856,0.021581144677420054,0.005,True,used_close,training_data_region,7500.0,84.0,4.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.008364841706016977,0.00968466690042739,0.008059289447599042,0.011322529315357115,0.006532400900357957,0.008862834881687404,0.0021165976494585867,0.006187371518582698,0.0020876658468282627,0.0042469064093557385,0.00207965693365468,0.004765886953447942,0.005970137633528346,0.007879155661903186,0.0032717201501310687,0.0029091703542077113,0.0037398441674929167,0.0034706232542233693,0.007379934850148181,0.006236869306997333,0.00847922838688234,0.007681186282871914,-155.67106360493187,-31.22970726811948,-146.33187063007753,-53.42316084443171,-99.6625811683882,-20.09367374712593,35.3062746098931,16.159537391329923,36.19057403963391,42.45333467584114,36.43536616139474,35.421015900265736,-82.47702613835035,-6.76456936127262,5.036504099989543
highdim_smooth,Smooth,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0015911459997563532,0.004815534475376249,0.0029800205737983256,0.006470225491225537,0.0295048807014913,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_smooth,Smooth,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.00153561746415937,0.004812397491013669,0.003082266618287345,0.010176359076456302,0.030184490509591037,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0006074027651619768,0.007512243936616642,0.006833514940384227,0.01388688931129745,0.062027659451160067,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0005843497284997571,0.00751122344592701,0.006885526112170813,0.02174429951081217,0.062493987951371295,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.00044220160486759674,0.011611241037572748,0.011112102522266567,0.026641540990082757,0.08672687853522582,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0004311982756164294,0.011616857618386638,0.011040196813113372,0.021895215272082873,0.08701621301634099,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0008463620268164616,0.027042508331328798,0.024764800619586226,0.04124932258496038,0.13535376326552392,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_strong,Strong nonlinear,iterative_dopt,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0008334317973333344,0.027043130554265566,0.025578318216225485,0.0740067012524414,0.13557873812246948,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0027567737825531734,0.013319227927191474,0.012422848548732216,0.04529111497059326,0.06290397130708822,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0025060808544929334,0.013316452379034217,0.01250112672258272,0.045095649494648546,0.06533616239750578,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0019562014612592806,0.01338267738254901,0.011535505970696747,0.034951814711783054,0.0714545562050126,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.002517744743748659,0.013385816555006827,0.011990257152100363,0.035667044992366406,0.06551995598249621,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.003237119078742687,0.013826098120317022,0.011022304974642379,0.030055930361279175,0.060688743811507656,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0026106120285139534,0.013839402779304498,0.010809978903074398,0.032899113763938406,0.06654684239535807,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0013441773220094569,0.09098750615681632,0.0899426815413009,0.18889367374476984,0.26497832961864265,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0013502307179651951,0.0909695827405011,0.08803404110128417,0.19822664652388872,0.2648661565681568,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0010654930217105438,0.1025043659457252,0.0996193681942743,0.20789798882580124,0.2875211396642687,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0012718592582756478,0.10249277518832423,0.09905131403883705,0.20210955225715277,0.2844817925679505,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.0016858555656227609,0.09314088711835715,0.09214822152342743,0.19068725542222598,0.2641307482356877,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,0.001717238306264769,0.09314179894961287,0.09276138332152387,0.20601372429082096,0.2637518394672561,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_poly3,Sparse cubic,gpu_geometry,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,3.019930497750611e-05,0.0008008967653616817,0.0007653706379528136,0.0020428708757654753,0.022804730100002082,0.005,True,used_close,training_data_region,7500.0,42.0,2.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.0034579852368549205,0.00603536828653359,0.0022383364411079246,0.004082073672622179,0.00238201712159841,0.005631180494678179,0.0008271447958191864,0.0019662762367263524,0.0007740000419402355,0.0022291137603519286,0.0007615478602243793,0.002005655911605196,0.004341484563329995,0.005912857152342486,0.0017973976117505986,0.0015028078842164849,0.0024012517084648216,0.0020650870075421997,0.0042373028964230435,0.003622757289743128,0.005294586219307485,0.004832080179695214,-92.38844061259051,-42.434195384719835,-24.532069391583754,3.66339692005268,-32.52588665000025,-32.89539672586988,53.98097836496077,53.59604246403527,56.93773949179847,47.393098514773286,57.630528980025744,52.66668537436188,-141.5428024910721,-39.54294268964998,4.9086739999766
highdim_poly3,Sparse cubic,gpu_geometry,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,3.019930497750611e-05,0.0008008967653616817,0.0007653706379528136,0.0020428708757654753,0.022804730100002082,0.005,True,used_close,training_data_region,7500.0,63.0,3.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.0037206462899447147,0.00483952604459453,0.0021565168325319126,0.004264768421219351,0.002635455144620309,0.00468335077301665,0.0007980699141468296,0.001936680816560113,0.0007825747782419483,0.0021374179301418715,0.000777252489713017,0.0021116177979061913,0.0015522418043739108,0.0036618830658363137,0.0014439367199119875,0.001264936092499223,0.0016507979548830137,0.001518084931512377,0.0035723772670318466,0.003192717880342745,0.003991940114505269,0.003712262983760059,-157.6737774333698,-35.470743508999796,-49.34981587443521,-19.38180383626687,-82.51874256518306,-31.09899719264168,44.72957830205506,45.78733790428501,45.80269568256089,40.16819136468833,46.17129137346178,40.89040322270736,-7.500680810203707,-2.5054968194564218,4.991110999981174
highdim_poly3,Sparse cubic,gpu_geometry,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,3.019930497750611e-05,0.0008008967653616817,0.0007653706379528136,0.0020428708757654753,0.022804730100002082,0.005,True,used_close,training_data_region,7500.0,84.0,4.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.0027914747037261337,0.003915749621703744,0.0019678489287486725,0.004381110255744596,0.0022637851914876117,0.004463755520546207,0.0007867265372933211,0.0020710373805582377,0.00077988020577233,0.0020660539674270412,0.0007750973593382009,0.002014070751753459,0.0023348472904432854,0.003722355062956024,0.0011229391258453163,0.0010747687183417206,0.0013328370379243485,0.001229379225202045,0.0029144955155828863,0.0027236861946044163,0.0033284470922040907,0.0031242462011499446,-148.58646737638534,-34.35428535633245,-75.2409265522147,-50.32139292444214,-101.59464920090832,-53.157055712726844,29.94041091042259,28.940107490814263,30.55009057723778,29.11109465152704,30.97601272422226,30.894704041064415,-107.9228728169641,-27.718675257991244,5.070928999979515
highdim_poly3,Sparse cubic,gpu_geometry,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64",tanh,1000,2,False,sequential_ridge_rank1,"close-distance-optimality-v2;selection=sequential_ridge_rank1;hidden=128,64;degree=2;include_special=False;criteria=dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin;ridge_alpha=1e-05;opt_ridge=0.01;max_shape_distance=0.005;error_reg_strength=1;error_reg_power=1;error_reg_cap=10",train_abs_nn_minus_full_data_fullpr,1.0,1.0,10.0,20,21,2.996034077085901e-05,0.0007994290309892694,0.0007814867392055848,0.0019594206770684203,0.022800572042378408,0.005,True,used_close,training_data_region,7500.0,42.0,2.0,"dopt,aopt,iopt,dopt_err,aopt_err,iopt_err,latin",0.00374139825401139,0.005900286249601076,0.0021814132015992044,0.0036957626630713895,0.0022348793290932153,0.004835281285599003,0.0008127127027516437,0.002068157024511657,0.0007893683764312089,0.001865308868162854,0.0007898316173562252,0.002000582827763658,0.0021361549209156605,0.0035773076114565764,0.001726922816931202,0.0013904689283827597,0.00219965387837097,0.0018542720183253195,0.004031723355111136,0.0033506574467547868,0.004932893598887376,0.004453621230213487,-116.65115645758715,-46.34650569764682,-26.317932695778875,8.332930175227402,-29.413967270677936,-19.93087966884367,52.938678278867116,48.70290339018939,54.290465752607155,53.73420485812484,54.26364110703096,50.37896572870112,-23.697185535580406,11.271005067311552,4.885827100020833
