device,case,case_label,p,initial_fraction,iteration,selected_n,n_original,n_train_pool,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,initial_n,batch_size,oracle_mse_vs_y_mean,oracle_mse_vs_y_std,oracle_mse_vs_y_count,pilot_mse_fullpr_vs_nn_mean,pilot_mse_fullpr_vs_nn_std,pilot_mse_fullpr_vs_nn_count,pilot_shape_fullpr_vs_nn_mean,pilot_shape_fullpr_vs_nn_std,pilot_shape_fullpr_vs_nn_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,mse_gain_vs_random_median_pct_mean,mse_gain_vs_random_median_pct_std,mse_gain_vs_random_median_pct_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,random_shape_median_mean,random_shape_median_std,random_shape_median_count,shape_gain_vs_random_median_pct_mean,shape_gain_vs_random_median_pct_std,shape_gain_vs_random_median_pct_count,oracle_mse_vs_y_sem,oracle_mse_vs_y_ci95,pilot_mse_fullpr_vs_nn_sem,pilot_mse_fullpr_vs_nn_ci95,pilot_shape_fullpr_vs_nn_sem,pilot_shape_fullpr_vs_nn_ci95,dopt_mse_vs_nn_sem,dopt_mse_vs_nn_ci95,random_mse_median_sem,random_mse_median_ci95,mse_gain_vs_random_median_pct_sem,mse_gain_vs_random_median_pct_ci95,dopt_shape_vs_nn_sem,dopt_shape_vs_nn_ci95,random_shape_median_sem,random_shape_median_ci95,shape_gain_vs_random_median_pct_sem,shape_gain_vs_random_median_pct_ci95,positive_rate
cuda,highdim_smooth,Smooth,10,0.05,5,2875,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,375,500,0.0014235515704103228,0.00015879415253208028,6,0.00042871895394600755,0.00016002120434562155,6,0.0004931576109035979,0.00016870140104861944,6,0.00035832490018722373,6.0087925192378136e-05,6,0.0003616104015684896,6.080880071047621e-05,6,0.9053815318773152,0.9165457578814633,6,0.00045426777532676157,9.141246560208214e-05,6,0.0004649874553640548,7.828356977175233e-05,6,2.6471753388152877,7.430268871628589,6,6.482744130687968e-05,0.00012706178496148417,6.532838311206849e-05,0.00012804363089965424,6.887205857695744e-05,0.0001349892348108366,2.4530792737308862e-05,4.808035376512537e-05,2.4825088935209654e-05,4.8657174313010923e-05,0.3741782387870131,0.7333893480225457,3.731898280913672e-05,7.314520630590796e-05,3.195913353072644e-05,6.263990172022382e-05,3.033394564529228,5.945453346477287,0.8333333333333334
cuda,highdim_smooth,Smooth,10,0.1,5,3250,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,750,500,0.0014235515704103228,0.00015879415253208028,6,0.00035192395375665007,9.162315324701538e-05,6,0.0004231713069415147,9.531126994954369e-05,6,0.00035725823158079653,5.9885917638112124e-05,6,0.00035958545274571824,6.156576674845172e-05,6,0.5954497936100053,1.1715315340037324,6,0.0004527673620006773,6.4796591032927e-05,6,0.00045797899537456424,7.466120182587274e-05,6,0.8331438150363044,3.912114399916581,6,6.482744130687968e-05,0.00012706178496148417,3.7404995680002575e-05,7.331379153280505e-05,3.891066301884097e-05,7.626489951692831e-05,2.444832349861898e-05,4.79187140572932e-05,2.5134119026152358e-05,4.926287329125862e-05,0.47827574598153083,0.9374204621238004,2.6453097517078524e-05,5.184807113347391e-05,3.0480308009389996e-05,5.974140369840439e-05,1.5971140158650057,3.130343471095411,0.6666666666666666
cuda,highdim_smooth,Smooth,20,0.05,5,2875,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,375,500,0.002028275282851153,0.0003035395828656899,6,0.0077291364688654935,0.003590072077705301,6,0.004417135373920894,0.002098956312451929,6,0.0008717077926120518,0.00017656838164887534,6,0.0008959555374440657,0.0001893930905076549,6,2.5810451056526014,1.3143195842090925,6,0.0005767203158754784,0.00012219933973170138,6,0.0005849730665938472,0.00010547033471514642,6,1.6486814411764756,5.853360010783692,6,0.00012391951579303201,0.00024288225095434274,0.0014656407883652382,0.002872655945195867,0.0008568953263168339,0.0016795148395809944,7.208373995812428e-05,0.0001412841303179236,7.73194054254178e-05,0.00015154603463381889,0.5365687233765373,1.051674697818013,4.9887671541279906e-05,9.777983622090861e-05,4.305808384210995e-05,8.43938443305355e-05,2.3896242178719813,4.683663467029083,1.0
cuda,highdim_smooth,Smooth,20,0.1,5,3250,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,750,500,0.002028275282851153,0.0003035395828656899,6,0.0010924821726159741,0.0002519114911057809,6,0.0006661033841087897,0.00015850642533579622,6,0.0008690513990781853,0.00017718093952380907,6,0.0008927659865920493,0.00018933379468484828,6,2.5426838383631507,1.3548581302059068,6,0.000604507337957765,0.00016372496707087376,6,0.0005860838528378202,0.00011518718194049505,6,-2.2628092564458133,8.052180457603317,6,0.00012391951579303201,0.00024288225095434274,0.00010284243559213769,0.00020157117376058987,6.470997717087676e-05,0.00012683155525491845,7.233381566337616e-05,0.00014177427870021726,7.729519800712536e-05,0.0001514985880939657,0.5531185154776275,1.0841122903361498,6.684043791293648e-05,0.0001310072583093555,4.702497011055707e-05,9.216894141669185e-05,3.287288906323081,6.443086256393238,1.0
cuda,highdim_smooth,Smooth,50,0.05,5,2875,10000,7500,2500,"128,64,32",tanh,1000,2,True,1425,1426,375,500,0.010743376181192955,0.002258318608410163,6,0.038383782270856176,0.005794002773831197,6,0.005005491568249789,0.0003611254739768135,6,0.009685144140810226,0.002082591016674934,6,0.010045701555002761,0.002225239437621956,6,3.490265746902955,1.195186947982117,6,0.0026115812883763002,0.0006325273915004459,6,0.0027108182960570056,0.000609228085076421,6,3.8555863871612686,3.845490193855437,6,0.0009219547112061792,0.0018070312339641113,0.002365391727359467,0.004636167785624555,0.00014742885739398636,0.00028896056049221324,0.0008502142222929403,0.001666419875694163,0.0009084501962819316,0.0017805623847125859,0.48793302829842133,0.9563487354649058,0.00025822822625162366,0.0005061273234531824,0.0002487163242350218,0.00048748399550064273,1.5699147976370313,3.0770330033685815,1.0
cuda,highdim_smooth,Smooth,50,0.1,5,3250,10000,7500,2500,"128,64,32",tanh,1000,2,True,1425,1426,750,500,0.010743376181192955,0.002258318608410163,6,0.022897593150673076,0.003720342256583204,6,0.004591192633924354,0.0004035020772028549,6,0.009473313906323064,0.001957880143573993,6,0.00976299409026052,0.0021139333767618966,6,2.800471130353062,1.8378594781584534,6,0.002597617154485156,0.0005473674213166875,6,0.002605089472648751,0.0006047660420546077,6,-0.11080703500894902,2.9187039757562188,6,0.0009219547112061792,0.0018070312339641113,0.0015188233661905636,0.0029768937977335047,0.00016472903321668322,0.0003228689051046991,0.0007993012215472253,0.0015666303942325616,0.0008630096872175455,0.0016914989869463892,0.7503029900709961,1.4705938605391524,0.00022346181400815073,0.0004379851554559754,0.0002468947027993903,0.00048391361748680495,1.1915559084725567,2.335449580606211,0.8333333333333334
cuda,highdim_smooth,Smooth,100,0.05,5,2875,10000,7500,2500,"128,64,32",tanh,1000,2,True,5350,5351,375,500,0.02164205353343135,0.0012165900794010441,6,0.07424842991689118,0.010708786322143497,6,0.0025664766494529166,0.00040677102503412527,6,0.03571368658223781,0.0020328414684396903,6,0.03500592332268214,0.0009089643515267161,6,-1.9873616452150242,4.209392346098835,6,0.004430357289754321,0.00028174741262544385,6,0.004452119025915239,9.319043712023787e-05,6,0.5244747420118862,5.247976234941254,6,0.0004966708201107717,0.0009734748074171124,0.004371843708957882,0.00856881366955745,0.00016606357558041489,0.00032548460813761315,0.0008299040542745526,0.0016266119463781232,0.0003710831426033757,0.0007273229595026163,1.7184772291865191,3.3682153692055774,0.00011502289954695408,0.00022544488311203,3.8044836641917235e-05,7.456787981815777e-05,2.1424773263097476,4.1992555595671055,0.5
cuda,highdim_smooth,Smooth,100,0.1,5,3250,10000,7500,2500,"128,64,32",tanh,1000,2,True,5350,5351,750,500,0.02164205353343135,0.0012165900794010441,6,0.05081660637239902,0.0044454743417801515,6,0.003028005863847665,0.00012880991640836737,6,0.036330764882582266,0.0018317142800182182,6,0.036699389935357145,0.0005566623218866285,6,1.0412288831775716,3.6931809742251844,6,0.004587759454375917,0.00036399470636834855,6,0.004664271585379382,9.505241485790657e-05,6,1.6647829657807682,7.138931944474818,6,0.0004966708201107717,0.0009734748074171124,0.0018148573003327138,0.003557120308652119,5.258642816850908e-05,0.00010306939921027779,0.0007477942234356833,0.0014656766779339394,0.00022725644127586078,0.00044542262490068714,1.5077348191010957,2.955160245438148,0.0001486002166127741,0.00029125642456103725,3.880498587020225e-05,7.605777230559641e-05,2.914456762069706,5.712335253656623,0.6666666666666666
cuda,highdim_smooth,Smooth,200,0.05,5,2875,10000,7500,2500,"128,64,32",tanh,1000,2,True,20700,20701,375,500,0.0242542180172599,0.0016664097286313469,6,0.09520216431201023,0.008234354288078559,6,0.0009526684668292889,0.00015236580652059226,6,0.04232752139166532,0.0018198450178279913,6,0.0401382236011423,0.001576889856434296,6,-5.451457548056385,1.554777631769142,6,0.002002063159966845,0.00018241165612269925,6,0.001968070882956904,0.00010607856952996496,6,-1.571466094672245,4.331607487928561,6,0.0006803089229260973,0.0013334054889351508,0.003361661061181852,0.00658885567991643,6.220308003717951e-05,0.00012191803687287183,0.0007429486174374559,0.0014561792901774135,0.0006437625881391078,0.0012617746727526513,0.6347353102212058,1.2440812080335633,7.446924677277403e-05,0.0001459597236746371,4.3306394665460227e-05,8.488053354430204e-05,1.7683713519073032,3.466007849738314,0.0
cuda,highdim_smooth,Smooth,200,0.1,5,3250,10000,7500,2500,"128,64,32",tanh,1000,2,True,20700,20701,750,500,0.0242542180172599,0.0016664097286313469,6,0.08179022708345225,0.004827659939090788,6,0.0014354350976406105,0.00010039576393459099,6,0.039796944859189984,0.0016558881517273263,6,0.03822869615467054,0.0016345054042681544,6,-4.109690649591859,0.7895967156868942,6,0.0019797554890791497,8.943855294603495e-05,6,0.001961774383339879,0.00010663886116207072,6,-0.9780802634430258,2.378282141674493,6,0.0006803089229260973,0.0013334054889351508,0.0019708839170746915,0.0038629324774663953,4.098639899611033e-05,8.033334203237625e-05,0.0006760135071420468,0.0013249864739984117,0.0006672840370464194,0.001307876712610982,0.32235150933505546,0.6318089582967087,3.651313634178047e-05,7.156574722988972e-05,4.353513276642861e-05,8.532886022220008e-05,0.9709296185793467,1.9030220524155195,0.0
