case,case_label,p,device,cuda_name,data_seed,init_seed,n_original,n_train_pool,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,initial_fraction,initial_n,batch_size,iteration,selected_n,oracle_mse_vs_y,surrogate_mse_vs_y,dopt_mse_vs_nn,dopt_shape_vs_nn,pilot_mse_fullpr_vs_nn,pilot_shape_fullpr_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_shape_median,random_shape_q25,random_shape_q75,mse_gain_vs_random_median_pct,shape_gain_vs_random_median_pct,elapsed_sec_path
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.00374050310380198,0.002645181649654348,0.0011066573423496354,0.0015042175725789473,0.0007087368929997472,0.0009079452769296575,0.0011422869713490207,0.001135684378805097,0.001148683534198264,0.0014879010407067431,0.0014204990576162822,0.0015429783324763789,3.1191486809402456,-1.0966140506531243,0.46270159999994576
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.00374050310380198,0.002640486812776448,0.001104257692488194,0.0016327288115518816,0.0007087368929997472,0.0009079452769296575,0.00113098386963249,0.0011249868252628632,0.0011366966715557953,0.0015084436828180243,0.0014544205599413343,0.0015812885240758796,2.363090921268462,-8.23929525175723,0.5977085999998053
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0032451574138624762,0.002722723363899599,0.0007592559165756481,0.0009635843351498096,0.0005894188837140543,0.000717813608624831,0.000800811950257576,0.0007572929327828147,0.0008379566749356806,0.0011108312660567043,0.0010437014753099283,0.0011846159919968958,5.189237456878817,13.25556233482703,0.0743385999999191
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0032451574138624762,0.0026668203872241146,0.0006220354850283223,0.0007964047338779256,0.0005894188837140543,0.000717813608624831,0.000663698854283656,0.0006587176951928657,0.0006774636663867833,0.0008800328028994507,0.0008444356717052387,0.0008851359222788774,6.277450832772924,9.50283543363328,0.15833639999982552
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0032451574138624762,0.0026500490607917495,0.0006068564605687432,0.000782085197445882,0.0005894188837140543,0.000717813608624831,0.0006456109461369913,0.0006356041982405165,0.0006517501274012536,0.0008326161256234786,0.0007780823098079188,0.0008548948226554745,6.002761539304011,6.068934605339062,0.2520537999998851
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0032451574138624762,0.002637495256538222,0.0005986221586381902,0.0008929269194310672,0.0005894188837140543,0.000717813608624831,0.000625735415685539,0.0006212479315894483,0.0006315551903483096,0.0008463490752117995,0.0008370012403532622,0.0008710172367161983,4.333022611105411,-5.503384547045391,0.3825372999999672
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0032451574138624762,0.002636535362672391,0.0005937242080596922,0.0008269590167829412,0.0005894188837140543,0.000717813608624831,0.0006150768315136157,0.0006089825938836221,0.0006241937010623008,0.0008311828915922078,0.0007995582902522893,0.0008769852119772285,3.471537596592236,0.5081763414518063,0.5442890999997871
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0032451574138624762,0.002633124216184948,0.0005927529540226554,0.0007553109684009194,0.0005894188837140543,0.000717813608624831,0.0006058483610440785,0.0006012241951807958,0.000611356244596342,0.0008217516919284233,0.0007795864747585915,0.0008557588291956485,2.1614991247736324,8.085255458566321,0.6760207999996055
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0032451574138624762,0.0027349767474740987,0.000704757371170164,0.0009512108069429198,0.0005864151220464854,0.0007876951205681242,0.0006743062695410858,0.0006685388244333781,0.0006859311559380268,0.000885357155289752,0.0008385268459361794,0.0009264981771995175,-4.515915542325063,-7.438088827735941,0.07819879999988189
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0032451574138624762,0.002656502528644625,0.0006113240917517897,0.0007878766927582591,0.0005864151220464854,0.0007876951205681242,0.0006551206324119138,0.0006481656183703579,0.0006654189200527865,0.0009098696002072795,0.0008350231046224585,0.0009670125739058896,6.68526352144968,13.407735286598088,0.17418009999983042
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0032451574138624762,0.0026488241644294424,0.0006037297692243858,0.0008278934727670309,0.0005864151220464854,0.0007876951205681242,0.0006262343515658331,0.0006185054888286747,0.0006328877939875164,0.0008405162645333611,0.0007919704922533277,0.000890301443746541,3.5936358785136875,1.5017903042409377,0.29115249999995285
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0032451574138624762,0.0026393418489377013,0.0005995295826578881,0.0007909866651185698,0.0005864151220464854,0.0007876951205681242,0.0006180169546450575,0.0006114760027688439,0.0006259848076978269,0.0008418312072015669,0.0007742914580158937,0.0008804461744525865,2.991402072098039,6.03975495895615,0.4159261999998307
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0032451574138624762,0.0026403027152479205,0.0005944006310729903,0.0007262365794327133,0.0005864151220464854,0.0007876951205681242,0.0006103306581678974,0.0006028817163435023,0.0006156108060580241,0.0008098558684713139,0.0007648693689581109,0.0008508448437112031,2.610065033063579,10.325206285958092,0.5389362999999321
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0032451574138624762,0.0026324845864269873,0.0005919801104417483,0.0007915410988662067,0.0005864151220464854,0.0007876951205681242,0.0006094165069365437,0.0006051670323788088,0.0006148286307292726,0.0008223029282074996,0.0007678475100576763,0.0008845085192708125,2.8611624884343736,3.7409363734541516,0.6989120999996885
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.006259438590831428,0.00540876474035082,0.0027521801022225324,0.003942520567607169,0.002595424989844613,0.003520643723700722,0.0024880409032692736,0.0023748083234599276,0.0026338820193474405,0.0033877476173463173,0.003066401698107134,0.0035308192864759937,-10.616352753935082,-16.375864229679998,0.09366539999973611
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.006259438590831428,0.004611097132366777,0.00203434219349463,0.0025783755102322557,0.002595424989844613,0.003520643723700722,0.0021425682955491746,0.002067722103818751,0.002203872164564947,0.0028006751364058266,0.002749341124937084,0.0029098363645678827,5.051232312144559,7.937358506308352,0.18252529999972467
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.006259438590831428,0.004542462397069751,0.001968782441350958,0.0024455558386189853,0.002595424989844613,0.003520643723700722,0.001989076658559001,0.0019746366119630927,0.0020421691914095917,0.0027069402051868065,0.0026252124021715565,0.002801968506100349,1.0202833118933277,9.65608202453009,0.27763180000010834
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.006259438590831428,0.004515651326599631,0.0019378704420707094,0.0023762884039566076,0.002595424989844613,0.003520643723700722,0.001973704304862082,0.0019642246698178918,0.002004979449098338,0.0026427642464862703,0.002591868640872897,0.0027506664591821026,1.8155638969372616,10.08322414244706,0.3682854999997289
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.006259438590831428,0.004492909204129627,0.0019208529579493963,0.0024517254981913953,0.002595424989844613,0.003520643723700722,0.001966743934399147,0.001957147746882159,0.0019774043246276007,0.0025863238310621928,0.0025260919096209795,0.0026627194165193702,2.3333478063462656,5.204233563262588,0.47622469999987516
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.006259438590831428,0.004485245395939625,0.001920186667479238,0.002300299812415258,0.002595424989844613,0.003520643723700722,0.0019365101373949882,0.0019256137441903676,0.0019449775652815805,0.002566986883660254,0.0025393933597343396,0.0027025227534922033,0.8429323245221233,10.389109229289417,0.602482400000099
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.006259438590831428,0.004709064908183361,0.0022222636068162066,0.0028199044866013007,0.0021543636112295204,0.0027189278974389768,0.002158716005284797,0.002132812709208363,0.0022228403981358704,0.0028065505993085387,0.002730886131883858,0.002998579265329717,-2.9437684890387295,-0.47581138555107905,0.06813939999983631
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.006259438590831428,0.004543302491330651,0.002006293155992573,0.0025405720314701456,0.0021543636112295204,0.0027189278974389768,0.0020413121471899564,0.0020341135812160104,0.0020714728401373906,0.0026655617899000793,0.002540847895651838,0.0027150097126972974,1.7155137809565242,4.689058753150084,0.14359079999985624
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.006259438590831428,0.004506942398733723,0.0019689696981387175,0.0026474022569502416,0.0021543636112295204,0.0027189278974389768,0.001986136481937407,0.0019621708596724496,0.0020053032937541195,0.0025779805222439747,0.002490918913963953,0.0026952480793406676,0.8643305208282496,-2.6928727392338647,0.23017429999981687
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.006259438590831428,0.004491843749632546,0.0019297338380076649,0.0025633238102431228,0.0021543636112295204,0.0027189278974389768,0.001958150622481793,0.0019466202283547963,0.001975700532476062,0.0025454260391358525,0.002522663176204673,0.0026423109183547244,1.4512052417148789,-0.7031345964130388,0.33363150000013775
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.006259438590831428,0.004470062868171625,0.0019241559300103787,0.002418504703832644,0.0021543636112295204,0.0027189278974389768,0.0019735970632404334,0.00195653323261311,0.0019848812764850505,0.0025545540025061187,0.0024961007322424384,0.0026030049110302915,2.505128029977796,5.325755436761357,0.452777800000149
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.006259438590831428,0.004463455940628073,0.001919740876443119,0.002685041454587338,0.0021543636112295204,0.0027189278974389768,0.0019448117206900882,0.0019142239600511315,0.001955756179341461,0.0027153600638306977,0.0025348850339768415,0.002805322105106747,1.2891142098872825,1.1165594444439106,0.5948005999998713
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0056856283149976485,0.004693642796839735,0.0017756059116496188,0.002372138379722138,0.0027493154539393262,0.0032333162815607,0.0018216805761122959,0.001793192040902369,0.0019206695050574345,0.002375754549982975,0.0022074134336277037,0.00253388775940229,2.529239487254478,0.1522114420811155,0.0727339000000029
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0056856283149976485,0.004534571124380144,0.0014436784476405996,0.0019780034054808675,0.0027493154539393262,0.0032333162815607,0.0015185044530542768,0.0014909458564145066,0.0015248027720809066,0.0020461130635474082,0.0018979508192516381,0.0020580076600247386,4.927611852778848,3.328733845648634,0.14413680000006934
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0056856283149976485,0.004514081661323377,0.0014098625391441538,0.001753862331785607,0.0027493154539393262,0.0032333162815607,0.001453144612564577,0.0014321667029821002,0.0014652270384689786,0.001910199131660462,0.0018747325063141512,0.001990399355889458,2.9785110887234354,8.184319492332595,0.22043699999994715
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0056856283149976485,0.004497159911184881,0.0013758004156022856,0.0018149622030311926,0.0027493154539393262,0.0032333162815607,0.0014140746553083765,0.0013995286592948797,0.0014252805896420564,0.0019303583378800112,0.0018952557801304973,0.001990948178637011,2.7066632983209953,5.9779644320106256,0.31140240000013364
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0056856283149976485,0.00448585744623969,0.001359989144263454,0.0018900994551466137,0.0027493154539393262,0.0032333162815607,0.0013967635897654271,0.0013910214869291002,0.0014015508061100846,0.0018447971195451147,0.0017802954249412203,0.0019031286997246194,2.6328324829937,-2.455681176078022,0.4084632999997666
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0056856283149976485,0.004481490948416454,0.001356692282520838,0.0018151584211959929,0.0027493154539393262,0.0032333162815607,0.0013781949284861804,0.0013678592585520436,0.001387520255635707,0.001778154712264069,0.0017712247613098893,0.0018376924473864477,1.5602035329618538,-2.081017398357211,0.5224757000000864
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0056856283149976485,0.004627791862597553,0.0015247332753581117,0.0019558532405985376,0.0013787580411798938,0.0017756081239762801,0.0015376485833208996,0.0015279043751111397,0.0015509076011117145,0.002042522289894439,0.002009153322226181,0.0020915594290599844,0.8399388587797091,4.243236400635828,0.06898940000019138
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0056856283149976485,0.004553217086929689,0.0014403167743451209,0.0018386403170446818,0.0013787580411798938,0.0017756081239762801,0.0014475577007076602,0.0014262260454751467,0.0014533890312102065,0.0019189104770855664,0.0018318278681279847,0.002043957372075138,0.5002167691829842,4.18311124981706,0.14379439999993338
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0056856283149976485,0.004517631979699369,0.0014088305124978517,0.001915194772758528,0.0013787580411798938,0.0017756081239762801,0.0013967743650773906,0.0013937654525283116,0.0014048392152786234,0.0018642570384255091,0.0018111296419243985,0.0019519732738422452,-0.8631420880775641,-2.7323342909859285,0.22180780000007871
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0056856283149976485,0.004504178382991262,0.001370903212143406,0.0019443274064004793,0.0013787580411798938,0.0017756081239762801,0.0013814318156916072,0.001378880428897532,0.0013832037150247885,0.0018255648728349003,0.0017542728509721806,0.001878598141436247,0.7621515176215922,-6.5055225006139565,0.3180769999999029
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0056856283149976485,0.004491425339385673,0.0013596321701130098,0.0017319138663589874,0.0013787580411798938,0.0017756081239762801,0.0013771027263204082,0.001370259269359486,0.0013823383453762876,0.0018543019230983606,0.0018051894229685428,0.00187293013605311,1.2686458223838817,6.600222715342626,0.4314652000002752
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0056856283149976485,0.004482303598185933,0.0013571082568168858,0.0018322310518507352,0.0013787580411798938,0.0017756081239762801,0.0013706231803736401,0.0013639319506891859,0.001374089663896592,0.00187116512230538,0.0018188816627584229,0.0019199204824594629,0.9860422434319333,2.080739427564564,0.5657859000002645
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0060884491629224465,0.005019698952307036,0.002776497157014322,0.00366330896226395,0.0024918927936711526,0.0027328618536437243,0.0025449959403239793,0.0024797433870674688,0.0026339051495240027,0.0035660595630197904,0.0033631357590369086,0.003678686503612337,-9.09632950773479,-2.727082863467582,0.07973289999972621
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0060884491629224465,0.004279885767751816,0.0020473009780486644,0.002690473034693791,0.0024918927936711526,0.0027328618536437243,0.0021021942661031234,0.0020790814536450464,0.002150838057450623,0.0028302805869207404,0.0027881016988337832,0.0029353026275069035,2.6112376453302657,4.9397064331016,0.1686547999997856
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0060884491629224465,0.004235172860967259,0.0019655853588881845,0.002757819568220199,0.0024918927936711526,0.0027328618536437243,0.0020109679938973626,0.0019946607847661337,0.0020294871052176583,0.002751273936055076,0.0026798303885640015,0.0028254202122110035,2.2567557090366295,-0.23791277485470627,0.2584225000000515
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0060884491629224465,0.004234366406696112,0.001966616839914974,0.0027034492183672047,0.0024918927936711526,0.0027328618536437243,0.001998289602768798,0.001983151355446899,0.0020147326437590916,0.002804626067561657,0.0027238986147665265,0.002874430785511042,1.5849936270467817,3.6074987095308395,0.35692199999994045
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0060884491629224465,0.004207210167952622,0.0019522681749607471,0.0024508319713865342,0.0024918927936711526,0.0027328618536437243,0.0019579288225036193,0.0019517771242149047,0.001975454689841396,0.0027439837451983893,0.002640819855783933,0.002788751526357172,0.28911406164570724,10.68343696732286,0.46883759999991526
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0060884491629224465,0.004196171867226502,0.0019308939064209632,0.0027977245657036113,0.0024918927936711526,0.0027328618536437243,0.001953572403461306,0.0019436668914162344,0.001963281714270201,0.002619823413192957,0.0026072139021199115,0.002695110997169201,1.1608731265941954,-6.790578006699844,0.5988738000000922
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0060884491629224465,0.004360801617910908,0.0021351527266817725,0.00298764727960782,0.0015871781936808934,0.0020255629484926506,0.002183344157178804,0.002126301471478249,0.0022362735137826306,0.002981454394167385,0.0028887759572017186,0.0031135193397732693,2.2072301491534856,-0.2077135726962652,0.08315119999997478
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0060884491629224465,0.004236982774502866,0.0019683226543275424,0.002812939934612933,0.0015871781936808934,0.0020255629484926506,0.002032366053936986,0.0020142144889402367,0.0020422189621554145,0.002636299658503486,0.0025805621641924116,0.002792756445096813,3.151174439534752,-6.700311003708814,0.16375829999969937
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0060884491629224465,0.004228394640717362,0.0019406859805129791,0.002739241382168644,0.0015871781936808934,0.0020255629484926506,0.0020012088662325995,0.001991069814622828,0.002010779657716012,0.002726713971662739,0.0026943879594659203,0.002746998693586219,3.0243162890617463,-0.4594325123975412,0.2532965000000331
