case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,64,1,3,0,0,False,10000,50,1,0.001992440408461445,0.046160308249254725,0.046160308249254725,0.0011510879326012595,0.003298740193897747,,,,,0.011876477431534365,0.009431259492202514,0.6652339125459015,0.0025463169250956857,0.01725466865187769,0.011864750529684864,0.06434249156853886,-0.7753023067810229,0.00988403702307292,-496.0769205993637,False,0.0013062997854363019,-65.56280327826826,False,,,,False
highdim_poly4,softplus,64,1,3,0,1,False,10000,50,1,0.0019759329701419704,0.04228174330702262,0.04228174330702262,0.0010964757423066864,0.0032084326980670974,,,,,0.011876477431534365,0.009518547125748273,0.6652339125459015,0.0025779295751064604,0.0020887714096811546,0.012635910630240804,0.06452778471705431,-0.7789154399411918,0.009900544461392395,-501.05669630488745,False,0.001232499727925127,-62.37558391652183,False,,,,False
highdim_poly4,softplus,64,1,3,0,2,False,10000,50,1,0.002013107143083741,0.04613266901580853,0.04613266901580853,0.001120330035139733,0.0034267552453260274,,,,,0.011876477431534365,0.009477341369537732,0.6652339125459015,0.002552605306748768,0.03432513211450195,0.011284515030382948,0.06411158974420474,-0.7708207579612809,0.009863370288450624,-489.9575426145278,False,0.0014136481022422862,-70.22219890774494,False,,,,False
highdim_poly4,softplus,64,1,3,0,3,False,10000,50,1,0.002108656187228445,0.040546008388305736,0.040546008388305736,0.000673698612975894,0.0027181523834866393,,,,,0.011876477431534365,0.009468559694696474,0.6652339125459015,0.0025419190262870395,0.03203905319746707,0.011534235708636606,0.0630591457303433,-0.75068187326667,0.00976782124430592,-463.22493460370396,False,0.0006094961962581943,-28.904484284813545,False,,,,False
highdim_poly4,softplus,64,1,3,0,4,False,10000,50,1,0.0021655092735876225,0.04574554360450235,0.04574554360450235,0.0006107124649140648,0.0026267584514596907,,,,,0.011876477431534365,0.009537018509533523,0.6652339125459015,0.0025315219388663034,0.05654160799557297,0.010915418571846941,0.06244421954262801,-0.7391275999138986,0.009710968157946743,-448.4380776563694,False,0.00046124917787206815,-21.29980155235778,False,,,,False
highdim_poly4,softplus,64,1,3,0,5,False,10000,50,1,0.0021842254025042805,0.04650371562528386,0.04650371562528386,0.0009328211072068582,0.0033001879374288763,,,,,0.011876477431534365,0.009358461175276833,0.6652339125459015,0.002508730273753944,0.03275864726910301,0.010958369941947033,0.062243554994332734,-0.7353901941730051,0.009692252029030086,-443.73863695192017,False,0.0011159625349245958,-51.0919126590649,False,,,,False
highdim_poly4,softplus,64,1,3,0,6,False,10000,50,1,0.0021396604039563296,0.0464024832866749,0.0464024832866749,0.0008154375368021992,0.0031526041895237502,,,,,0.011876477431534365,0.009445683499547726,0.6652339125459015,0.0025345335366727495,0.025686246507384155,0.010977775951811913,0.06272278892354263,-0.7443427980066939,0.009736817027578035,-455.06366382133433,False,0.0010129437855674207,-47.34133433952609,False,,,,False
highdim_poly4,softplus,64,1,3,0,7,False,10000,50,1,0.003346891286528988,0.040847102293691345,0.040847102293691345,0.0003049283979486448,0.0033766160746335244,,,,,0.011876477431534365,0.00613665041163595,0.6652339125459015,0.0016507154248280391,0.023490524075822087,0.0073272373950445824,0.05112692921176439,-0.5500460419423934,0.008529586145005378,-254.8510069429619,False,2.9724788104536562e-05,-0.8881312704770792,False,,,,False
highdim_poly4,softplus,64,1,3,0,8,False,10000,50,1,0.0021321320698078215,0.0485488328529486,0.0485488328529486,0.0009434637171062871,0.003216016957447382,,,,,0.011876477431534365,0.009074681332590687,0.6652339125459015,0.0024428598494650963,0.01137737973888235,0.011436740573670327,0.0628042366535621,-0.745873545290677,0.009744345361726544,-457.02353525430743,False,0.0010838848876395606,-50.835729314706846,False,,,,False
highdim_poly4,softplus,64,1,3,0,9,False,10000,50,1,0.002089234268180753,0.039826268825637466,0.039826268825637466,0.0006191944998196455,0.0027027837966422303,,,,,0.011876477431534365,0.009461703058265538,0.6652339125459015,0.0025493293059146898,0.018747745210198792,0.012277595552977577,0.06327111004590821,-0.7547005071706421,0.009787243163353613,-468.4607806991445,False,0.0006135495284614774,-29.36719628841524,False,,,,False
highdim_poly4,softplus,"128,64",2,3,0,0,True,10000,50,2,0.0017511504418812258,0.019810130062032475,0.03962026012406495,,,,,,,0.0015802175020210758,0.0008039039157145267,0.9554579012566911,0.00020939795449672209,0.03259896190053927,0.05116997237222251,0.0020947998149371747,0.04460659045664589,-0.00017093293986014993,9.761179609247057,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,1,True,10000,50,2,0.001615125713173682,0.023158476745903184,0.04631695349180637,,,,,,,0.0015802175020210758,0.0007816153071529122,0.9554579012566911,0.0002136125406495239,0.018105098979956876,0.04971257905626741,0.00043667700129604303,0.009489463652996919,-3.4908211152606195e-05,2.1613309024727507,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,2,True,10000,50,2,0.002233717064759468,0.020833093889812197,0.04166618777962439,,,,,,,0.0015802175020210758,0.0013383522096965742,0.9554579012566911,0.00022294274982590306,0.12432591229612,0.052185652308235214,0.007510266374189008,0.150311294463071,-0.000653499562738392,29.256147658466425,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,3,True,10000,50,2,0.0016545382008710998,0.02163019226192137,0.04326038452384274,,,,,,,0.0015802175020210758,0.0007989554172971045,0.9554579012566911,0.0002133957101404655,0.02915153077040194,0.05012537346079714,0.0009240653932889448,0.019959931232954958,-7.432069885002397e-05,4.4919300630771035,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,4,True,10000,50,2,0.0015590039276563096,0.021897421157673073,0.043794842315346146,,,,,,,0.0015802175020210758,0.0007743744530637888,0.9554579012566911,0.00021038044402926445,0.010976821828454369,0.049216332819601596,0.00026772588127933067,-0.005869658279719732,2.1213574364766213e-05,-1.3607133367942903,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,5,True,10000,50,2,0.0016405754607354754,0.025737466663763253,0.051474933327526506,,,,,,,0.0015802175020210758,0.0007839674920138615,0.9554579012566911,0.00021353511482282442,0.017592011352254893,0.050940612514138575,0.0007520681713318184,0.016279343605192117,-6.035795871439957e-05,3.679072383987805,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,6,True,10000,50,2,0.0017201851229054449,0.029388020847324874,0.05877604169464975,,,,,,,0.0015802175020210758,0.0008253719956257669,0.9554579012566911,0.00022320723897752202,0.01573398409381113,0.0513447458335694,0.0017231648382712572,0.03685831972787624,-0.00013996762088436905,8.136776619016416,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,7,True,10000,50,2,0.0015905575595116534,0.023593789813958408,0.047187579627916816,,,,,,,0.0015802175020210758,0.0008008231020859782,0.9554579012566911,0.00021247936484623467,0.0327280081944603,0.05051529706333329,0.00012984517499878279,0.00283252248559754,-1.0340057490577578e-05,0.6500901164339046,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,8,True,10000,50,2,0.001672170249960833,0.020100762656232864,0.04020152531246573,,,,,,,0.0015802175020210758,0.0007883648076219828,0.9554579012566911,0.00021264960859647235,0.02243896691921661,0.050397325171513616,0.001140228683832005,0.024563624909431158,-9.195274793975718e-05,5.499006332752958,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,9,True,10000,50,2,0.0017205606612937774,0.018587884910132333,0.037175769820264666,,,,,,,0.0015802175020210758,0.000800739918648139,0.9554579012566911,0.0002099093980926911,0.03068508383483345,0.050481600845871194,0.001727691864885611,0.0369531214137155,-0.0001403431592727016,8.15682715697861,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,0,False,10000,50,2,0.0017511504418812258,0.019810130062032475,0.03962026012406495,,,,,,,0.002429123755958937,0.0004265593725130059,0.9315295077675975,9.963642967165403e-05,0.03250490322178277,0.008075093143794627,0.007439392143666915,-0.14212618320009754,0.0006779733140777112,-38.71588059272498,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,1,False,10000,50,2,0.001615125713173682,0.023158476745903184,0.04631695349180637,,,,,,,0.002429123755958937,0.00046999242898030237,0.9315295077675975,0.00011808570190838816,0.01834703837699068,0.008456939958291622,0.009097514957308046,-0.17724331000374652,0.000813998042785255,-50.3984325273213,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,2,False,10000,50,2,0.002233717064759468,0.020833093889812197,0.04166618777962439,,,,,,,0.002429123755958937,0.0009198031779456465,0.9315295077675975,0.00010084429809555685,0.12487167899772501,0.008390399155200557,0.0020239255844150816,-0.03642147919367244,0.00019540669119946915,-8.748050246932731,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,3,False,10000,50,2,0.0016545382008710998,0.02163019226192137,0.04326038452384274,,,,,,,0.002429123755958937,0.00047885660753781335,0.9315295077675975,0.00011333256047928632,0.029425791121955903,0.008609122291788644,0.008610126565315145,-0.16677284242378848,0.0007745855550878372,-46.81581571703964,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,4,False,10000,50,2,0.0015590039276563096,0.021897421157673073,0.043794842315346146,,,,,,,0.002429123755958937,0.00047614045401987015,0.9315295077675975,0.00012056251677251928,0.011199053389229812,0.00847418554750996,0.00980191783988342,-0.1926024319364632,0.0008701198283026274,-55.81254882472943,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,5,False,10000,50,2,0.0016405754607354754,0.025737466663763253,0.051474933327526506,,,,,,,0.002429123755958937,0.0004930632010870346,0.9315295077675975,0.00012622147522717894,0.01745386388291844,0.009106629834132449,0.008782123787272271,-0.1704534300515513,0.0007885482952234616,-48.06534744033979,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,6,False,10000,50,2,0.0017201851229054449,0.029388020847324874,0.05877604169464975,,,,,,,0.002429123755958937,0.00045696524585059654,0.9315295077675975,0.00011514654681179411,0.0159698625352331,0.008942672757001936,0.007811027120332832,-0.14987445392886722,0.0007089386330534921,-41.21292665617717,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,7,False,10000,50,2,0.0015905575595116534,0.023593789813958408,0.047187579627916816,,,,,,,0.002429123755958937,0.0005570138001472076,0.9315295077675975,0.0001324394860031748,0.03263431819313489,0.008961321503893713,0.009404346783605307,-0.18390025117114583,0.0008385661964472836,-52.72152469004312,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,8,False,10000,50,2,0.001672170249960833,0.020100762656232864,0.04020152531246573,,,,,,,0.002429123755958937,0.00041800332502111247,0.9315295077675975,0.00010215561914495618,0.02269400887995064,0.007863941397154512,0.008393963274772084,-0.16216914874731236,0.000756953505998104,-45.267729527889514,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,9,False,10000,50,2,0.0017205606612937774,0.018587884910132333,0.037175769820264666,,,,,,,0.002429123755958937,0.0004215252996708362,0.9315295077675975,9.955554931644078e-05,0.030585416885726573,0.0076842305528736585,0.007806500093718478,-0.1497796522430279,0.0007085630946651596,-41.18210479904584,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,0,True,10000,50,3,0.001517662343290557,0.0286455209511504,0.08593656285345119,,,,,,,0.0015084343642160572,0.0012527760433488652,0.9574812756390949,0.000284636704974047,0.07933947332133354,0.051131504342858375,0.00011861802986298103,0.0026487407385478406,-9.227979074499749e-06,0.6080390091574572,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,1,True,10000,50,3,0.0014258823031442248,0.032706610907232314,0.09811983272169694,,,,,,,0.0015084343642160572,0.001353819466069583,0.9574812756390949,0.000301816212391553,0.0885823761694761,0.05146354827739892,0.0010777112404305386,-0.02444273872494543,8.255206107183233e-05,-5.789542439077621,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,2,True,10000,50,3,0.001789444672423743,0.029710873200450353,0.08913261960135106,,,,,,,0.0015084343642160572,0.001746974611064569,0.9574812756390949,0.000313738671647134,0.12786325724610093,0.05167309678110245,0.003463260240691428,0.0741918573726971,-0.0002810103082076859,15.703771820285832,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,3,True,10000,50,3,0.0012232776011628969,0.03753304453549241,0.11259913360647722,,,,,,,0.0015084343642160572,0.0011127148846169976,0.9574812756390949,0.00029632884038043115,0.034322120338561274,0.05097846645259731,0.003863182351946791,-0.09100139402047387,0.0002851567630531603,-23.310879131775064,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,4,True,10000,50,3,0.0011751658977872236,0.03893106210603085,0.11679318631809256,,,,,,,0.0015084343642160572,0.0010910037273673121,0.9574812756390949,0.0002989494605380799,0.019091537674345512,0.05063423116058266,0.00455787521451155,-0.10842723752749923,0.00033326846642883355,-28.359269704503916,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,5,True,10000,50,3,0.0012922736492283103,0.03621911025360997,0.10865733076082991,,,,,,,0.0015084343642160572,0.0011491883189164965,0.9574812756390949,0.00029499516355977693,0.05074934027467005,0.05295502505467553,0.0028903601267648224,-0.06717192896377722,0.00021616071498774692,-16.727162634386975,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,6,True,10000,50,3,0.0012628840541601234,0.03154335261860765,0.09463005785582294,,,,,,,0.0015084343642160572,0.0011423135671751194,0.9574812756390949,0.0002923870244852004,0.04892289701066806,0.05126650936056133,0.0033014880098214128,-0.0771629380210146,0.0002455503100559338,-19.443614736210776,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,7,True,10000,50,3,0.0013761113442815403,0.028872851444232187,0.08661855433269657,,,,,,,0.0015084343642160572,0.0012928121955648553,0.9574812756390949,0.0002993436027996264,0.08020330241956593,0.05209635293987011,0.001742593227084796,-0.03987284260372689,0.00013232301993451687,-9.61572044910377,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,8,True,10000,50,3,0.0011368604538818396,0.04473105809056249,0.13419317427168748,,,,,,,0.0015084343642160572,0.0011422212574061484,0.9574812756390949,0.00031038313663484657,0.028574105030460442,0.051486415970349156,0.0051212066864782385,-0.12281925802424427,0.00037157391033421755,-32.68421458987942,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,9,True,10000,50,3,0.0013242549782602757,0.03637811564381881,0.10913434693145643,,,,,,,0.0015084343642160572,0.001227079347370971,0.9574812756390949,0.00030061942141550353,0.06284538675612861,0.052691145549787544,0.0024482536522213855,-0.0565548034236008,0.00018417938595578147,-13.908151298607535,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,0,False,10000,50,3,0.001517662343290557,0.0286455209511504,0.08593656285345119,,,,,,,0.0015329277306602054,0.0012861034977052707,0.9567908732449207,0.00029497939931763935,0.07822394314683355,0.0677705447162801,0.00019543496459121373,-0.004346522263747233,1.5265387369648494e-05,-1.0058487276260983,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,1,False,10000,50,3,0.0014258823031442248,0.032706610907232314,0.09811983272169694,,,,,,,0.0015329277306602054,0.0013987876379932646,0.9567908732449207,0.0003126315427274721,0.08959667011887182,0.06755819942015501,0.0013917642348847334,-0.03143800172724054,0.00010704542751598057,-7.507311597874089,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,2,False,10000,50,3,0.001789444672423743,0.029710873200450353,0.08913261960135106,,,,,,,0.0015329277306602054,0.0017917343979871503,0.9567908732449207,0.0003241744811401018,0.12884506081296934,0.06756906883420787,0.003149207246237233,0.06719659437040199,-0.00025651694176353763,14.335002680809014,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,3,False,10000,50,3,0.0012232776011628969,0.03753304453549241,0.11259913360647722,,,,,,,0.0015329277306602054,0.0011529313692412817,0.9567908732449207,0.0003077423141044418,0.033227145369615484,0.06649630405391521,0.004177235346400986,-0.09799665702276897,0.00030965012949730857,-25.31315289374568,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,4,False,10000,50,3,0.0011751658977872236,0.03893106210603085,0.11679318631809256,,,,,,,0.0015329277306602054,0.0011282444799908,0.9567908732449207,0.000309803348124752,0.018020588069360174,0.0669557741345883,0.004871928208965745,-0.11542250052979432,0.0003577618328729818,-30.443517255446977,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,5,False,10000,50,3,0.0012922736492283103,0.03621911025360997,0.10865733076082991,,,,,,,0.0015329277306602054,0.0011821348271275527,0.9567908732449207,0.0003048243795341967,0.04965737492639316,0.07018783153918486,0.003204413121219017,-0.07416719196607229,0.00024065408143189517,-18.62253258631431,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,6,False,10000,50,3,0.0012628840541601234,0.03154335261860765,0.09463005785582294,,,,,,,0.0015329277306602054,0.0011846002182975372,0.9567908732449207,0.00030299524724497354,0.04996497887734806,0.06732217674776503,0.0036155410042756075,-0.08415820102330972,0.00027004367650008206,-21.38309337349846,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,7,False,10000,50,3,0.0013761113442815403,0.028872851444232187,0.08661855433269657,,,,,,,0.0015329277306602054,0.0013333424120392974,0.9567908732449207,0.0003090337144228817,0.08122569698922281,0.0678523266256091,0.002056646221538991,-0.04686810560602196,0.00015681638637866512,-11.395617587945837,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,8,False,10000,50,3,0.0011368604538818396,0.04473105809056249,0.13419317427168748,,,,,,,0.0015329277306602054,0.0011761906228684752,0.9567908732449207,0.0003203455681089535,0.027498475759419834,0.0660755546473911,0.005435259680932433,-0.12981452102653937,0.0003960672767783658,-34.83868890205335,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,9,False,10000,50,3,0.0013242549782602757,0.03637811564381881,0.10913434693145643,,,,,,,0.0015329277306602054,0.0012694051966202552,0.9567908732449207,0.0003111072602108555,0.06387677935300348,0.06911065891202682,0.0027623066466755802,-0.06355006642589592,0.0002086727523999297,-15.757747248499761,False,,,,,,,False
highdim_poly4,tanh,64,1,3,0,0,True,10000,50,1,0.002182587350540115,0.04340990829117331,0.04340990829117331,0.20693309163906315,0.2095115472229431,,,,,0.005432641253835818,0.004673946867154378,0.8468683944736478,0.0012542451368402654,0.009803605292592237,0.0344159324070957,0.026988283887866622,-0.3960393933426482,0.003250053903295703,-148.90830841163938,False,0.207328959872403,-9499.228510652563,False,,,,False
highdim_poly4,tanh,64,1,3,0,1,True,10000,50,1,0.0018316601797136933,0.0627431491787383,0.0627431491787383,0.6505422043298745,0.6477436019047477,,,,,0.005432641253835818,0.004566235049076632,0.8468683944736478,0.001261554369998948,0.024001698471590706,0.03335146606318345,0.03090855402714516,-0.4721661232504452,0.0036009810741221247,-196.59656927656712,False,0.645911941725034,-35263.7431811176,False,,,,False
highdim_poly4,tanh,64,1,3,0,2,True,10000,50,1,0.002414194574596555,0.0656833361171952,0.0656833361171952,0.66540111496896,0.6630807941216031,,,,,0.005432641253835818,0.004855851329989718,0.8468683944736478,0.001338907897859605,0.02337045361061855,0.03411326273581185,0.024571999223294505,-0.3522387576079607,0.003018446679239263,-125.02913853758811,False,0.6606665995470066,-27365.92180675466,False,,,,False
highdim_poly4,tanh,64,1,3,0,3,True,10000,50,1,0.0023415518468623817,0.0495685099944853,0.0495685099944853,0.41388621346812327,0.4154479574872108,,,,,0.005432641253835818,0.004494758120500609,0.8468683944736478,0.0012369171176076993,0.0006510142449420026,0.03481408577114292,0.025316869197230862,-0.3655072487946113,0.0030910894069734363,-132.0102910006206,False,0.41310640564034845,-17642.41975653455,False,,,,False
highdim_poly4,tanh,64,1,3,0,4,True,10000,50,1,0.0020867023223735087,0.03980708232866942,0.03980708232866942,0.2669522187662881,0.2669273117284182,,,,,0.005432641253835818,0.004759339448363733,0.8468683944736478,0.0013029224575660373,0.020906312148465177,0.03378635897077789,0.028026016294705886,-0.4155505278179982,0.0033459389314623093,-160.3457712002011,False,0.2648406094060447,-12691.825114029833,False,,,,False
highdim_poly4,tanh,64,1,3,0,5,True,10000,50,1,0.0022462942566356856,0.04003375877502979,0.04003375877502979,0.39725561436608264,0.4037907862160496,,,,,0.005432641253835818,0.004329385128947624,0.8468683944736478,0.0011623003807839996,0.03084366819974759,0.03393070888960231,0.026311366430629174,-0.38354438050917466,0.0031863469972001324,-141.8490470599511,False,0.4015444919594139,-17875.86335909589,False,,,,False
highdim_poly4,tanh,64,1,3,0,6,True,10000,50,1,0.002026341421711459,0.060798456246629426,0.060798456246629426,0.6418820076463941,0.646525709923752,,,,,0.005432641253835818,0.004914416217460495,0.8468683944736478,0.0013329547757185253,0.004484448469717359,0.03377342704353444,0.02869155105313951,-0.4282984050033362,0.0034062998321243592,-168.10098217542136,False,0.6444993685020406,-31806.060005312083,False,,,,False
highdim_poly4,tanh,64,1,3,0,7,True,10000,50,1,0.002103759683973698,0.0648564704017824,0.0648564704017824,0.7240864215405963,0.7220256764420032,,,,,0.005432641253835818,0.00454462540091076,0.8468683944736478,0.0012399477249657996,0.011742498159675216,0.03370395744132672,0.027839693150567987,-0.41201489908672845,0.00332888156986212,-158.2348780243922,False,0.7199219167580295,-34220.729784031275,False,,,,False
highdim_poly4,tanh,64,1,3,0,8,True,10000,50,1,0.002213789272774292,0.0535930147252027,0.0535930147252027,0.4845793601600036,0.49142084761664173,,,,,0.005432641253835818,0.004827328668085182,0.8468683944736478,0.0013175959055778978,0.021332460346917076,0.03432702370786865,0.02665553114671946,-0.3898747485281382,0.003218851981061526,-145.4001074378548,False,0.48920705834386746,-22098.176387439056,False,,,,False
highdim_poly4,tanh,64,1,3,0,9,True,10000,50,1,0.002260618428591087,0.047975099614069636,0.047975099614069636,0.2560613074051456,0.2522205735108565,,,,,0.005432641253835818,0.005022591512720936,0.8468683944736478,0.0013677729559513174,0.041218377881328205,0.03459007933299711,0.026160492048603837,-0.38078376355505733,0.003172022825244731,-140.31659589812642,False,0.24995995508226543,-11057.149314581631,False,,,,False
highdim_poly4,tanh,64,1,3,0,0,False,10000,50,1,0.002182587350540115,0.04340990829117331,0.04340990829117331,0.20693309163906315,0.2095115472229431,,,,,0.011876477431534365,0.009117564310190921,0.6652339125459015,0.0024465766248460913,0.005365236425306898,0.0022603094496728648,0.06226108291503014,-0.7357160139425745,0.00969389008099425,-444.14671782072537,False,0.207328959872403,-9499.228510652563,False,,,,False
