case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,"128,64",2,3,0,0,True,10000,10,2,0.00045436044684874465,0.026326408272313858,0.052652816544627716,,,7.584782273317912e-05,0.00045380796201907814,1001,6.471457992573869e-05,0.0005152087490881206,0.00017164527575159915,0.9749689206180416,0.00023439179010350308,3.3834623974434854e-05,0.04371080936217839,0.0013824778828865208,-0.05458271145888416,6.084830223937595e-05,-13.392077294886583,False,,,,-5.524848296665033e-07,0.12159615422035712,True,False
highdim_poly4,softplus,"128,64",2,3,0,1,True,10000,10,2,0.0004326567572294671,0.020547189296328636,0.04109437859265727,,,4.0769368862343605e-05,0.0004159197544495515,1001,3.565117676584716e-05,0.0005152087490881206,0.00016793244665509995,0.9749689206180416,0.00022605470805583285,0.0044885827788374464,0.04440595979541913,0.001897807447667637,-0.07583973853430205,8.255199185865352e-05,-19.080250216656303,False,,,,-1.673700277991558e-05,3.8684251430837624,True,False
highdim_poly4,softplus,"128,64",2,3,0,2,True,10000,10,2,0.00044985133588230165,0.026027459461433707,0.05205491892286741,,,2.597477489078418e-05,0.0004291662401063641,1001,2.1049604491555632e-05,0.0005152087490881206,0.00019609325473521133,0.9749689206180416,0.0002474823525905167,0.018954781814761346,0.04217171110065367,0.00148851116249607,-0.05891421494409692,6.535741320581894e-05,-14.528669360875023,False,,,,-2.0685095775937578e-05,4.598207035523752,True,False
highdim_poly4,softplus,"128,64",2,3,0,3,True,10000,10,2,0.00040886111831006015,0.03641715761603691,0.07283431523207382,,,0.00010223201037708329,0.00046225162180658864,1001,8.899973701384726e-05,0.0005152087490881206,0.00021510520602661455,0.9749689206180416,0.00026156473922257366,0.02817745928128279,0.044899443209492525,0.0024778957659584676,-0.10040741726822791,0.00010634763077806044,-26.010698013453958,False,,,,5.339050349652849e-05,-13.058346980316127,False,False
highdim_poly4,softplus,"128,64",2,3,0,4,True,10000,10,2,0.00042390621743942046,0.05305558141522161,0.10611116283044322,,,4.3652612114830606e-05,0.00046498357530414756,1001,3.732939103013302e-05,0.0005152087490881206,0.0002772169385298351,0.9749689206180416,0.0003046927819506817,0.03970339403542749,0.043182989877045413,0.002109227347626901,-0.0847134430265581,9.130253164870014e-05,-21.538379927571594,False,,,,4.1077357864727096e-05,-9.690199429688095,False,False
highdim_poly4,softplus,"128,64",2,3,0,5,True,10000,10,2,0.0005581057213044704,0.0293288516483479,0.0586577032966958,,,4.684736874288723e-05,0.0005220378081600866,1001,4.2499944779261e-05,0.0005152087490881206,0.00031404295046006834,0.9749689206180416,0.0002676817513558803,0.07500632658590546,0.04358321397995131,0.0009260510241167232,0.034733245173079526,-4.28969722163498e-05,7.686173170933626,True,,,,-3.606791314438376e-05,6.462559290752582,True,False
highdim_poly4,softplus,"128,64",2,3,0,6,True,10000,10,2,0.00040417152617992693,0.0312794719152236,0.0625589438304472,,,3.198927842405416e-05,0.0004159261292187762,1001,2.8876516846254217e-05,0.0005152087490881206,0.00021000697611935813,0.9749689206180416,0.00026114464871265856,0.019240260092168893,0.04341784382396022,0.002594192599138588,-0.10541751516632017,0.00011103722290819367,-27.472796997273555,False,,,,1.1754603038849267e-05,-2.9083204227544757,False,False
highdim_poly4,softplus,"128,64",2,3,0,7,True,10000,10,2,0.00043973030152269266,0.028867866598123695,0.05773573319624739,,,7.496055178555856e-05,0.00047250516169276667,1001,6.485873479162272e-05,0.0005152087490881206,0.00018917077045452367,0.9749689206180416,0.00023223454547454682,0.029305453671542872,0.04302730572480993,0.0017284629690118292,-0.06879683585090418,7.547844756542794e-05,-17.16471375842468,False,,,,3.277486017007401e-05,-7.453400426711926,False,False
highdim_poly4,softplus,"128,64",2,3,0,8,True,10000,10,2,0.0004311649809660887,0.03721480663523871,0.07442961327047742,,,2.4868839143042894e-05,0.00041560581631310873,1001,1.9547302499484074e-05,0.0005152087490881206,0.00024723611002066236,0.9749689206180416,0.0002992794004708848,0.022359996699035174,0.042995730578413105,0.0019336977231732867,-0.07733974904534409,8.404376812203192e-05,-19.4922528109123,False,,,,-1.555916465297995e-05,3.6086336645701946,True,False
highdim_poly4,softplus,"128,64",2,3,0,9,True,10000,10,2,0.0005047817325153353,0.026091815687148384,0.05218363137429677,,,5.065102880693265e-05,0.0005656171993536401,1001,4.3656058121569606e-05,0.0005152087490881206,0.0002800015979957979,0.9749689206180416,0.00024388242778875254,0.06916604953449149,0.04367929311840257,0.00023086212019481772,-0.008879599555436674,1.0427016572785272e-05,-2.0656485568182674,False,,,,6.0835466838304745e-05,-12.051836054993641,False,False
highdim_poly4,softplus,"128,64",2,3,0,0,False,10000,10,2,0.00045436044684874465,0.026326408272313858,0.052652816544627716,,,7.584782273317912e-05,0.00045380796201907814,1001,6.471457992573869e-05,0.0006488491422955531,0.00010290457770737769,0.9684760897083724,0.00012787918716624378,0.0024866474160036346,0.011819072995902182,0.004156785013295885,-0.15474321689619128,0.00019448869544680847,-42.80493533178367,False,,,,-5.524848296665033e-07,0.12159615422035712,True,False
highdim_poly4,softplus,"128,64",2,3,0,1,False,10000,10,2,0.0004326567572294671,0.020547189296328636,0.04109437859265727,,,4.0769368862343605e-05,0.0004159197544495515,1001,3.565117676584716e-05,0.0006488491422955531,0.00010148045730348636,0.9684760897083724,0.00012274740985294884,0.00693340292183582,0.01219760470612043,0.004672114578077001,-0.17600024397160924,0.00021619238506608604,-49.96856779736474,False,,,,-1.673700277991558e-05,3.8684251430837624,True,False
highdim_poly4,softplus,"128,64",2,3,0,2,False,10000,10,2,0.00044985133588230165,0.026027459461433707,0.05205491892286741,,,2.597477489078418e-05,0.0004291662401063641,1001,2.1049604491555632e-05,0.0006488491422955531,0.00013340242433793786,0.9684760897083724,0.00014526917878957476,0.02139303900027802,0.011733190513635756,0.004262818292905434,-0.1590747203814041,0.00019899780641325146,-44.23634888689469,False,,,,-2.0685095775937578e-05,4.598207035523752,True,False
highdim_poly4,softplus,"128,64",2,3,0,3,False,10000,10,2,0.00040886111831006015,0.03641715761603691,0.07283431523207382,,,0.00010223201037708329,0.00046225162180658864,1001,8.899973701384726e-05,0.0006488491422955531,0.00016179416054746344,0.9684760897083724,0.00018002900634276145,0.025703048231384047,0.013557491312486052,0.005252202896367832,-0.20056792270553506,0.00023998802398549296,-58.69670977211823,False,,,,5.339050349652849e-05,-13.058346980316127,False,False
highdim_poly4,softplus,"128,64",2,3,0,4,False,10000,10,2,0.00042390621743942046,0.05305558141522161,0.10611116283044322,,,4.3652612114830606e-05,0.00046498357530414756,1001,3.732939103013302e-05,0.0006488491422955531,0.0002367935434090349,0.9684760897083724,0.00023542716880317112,0.03720982767638847,0.013254859553313673,0.004883534478036265,-0.18487394846386526,0.00022494292485613265,-53.06431366232055,False,,,,4.1077357864727096e-05,-9.690199429688095,False,False
highdim_poly4,softplus,"128,64",2,3,0,5,False,10000,10,2,0.0005581057213044704,0.0293288516483479,0.0586577032966958,,,4.684736874288723e-05,0.0005220378081600866,1001,4.2499944779261e-05,0.0006488491422955531,0.0002670473432522169,0.9684760897083724,0.0001777318694191869,0.07738581125019596,0.012454817015966388,0.0018482561062926409,-0.06542726026422767,9.074342099108272e-05,-16.259181285399926,False,,,,-3.606791314438376e-05,6.462559290752582,True,False
highdim_poly4,softplus,"128,64",2,3,0,6,False,10000,10,2,0.00040417152617992693,0.0312794719152236,0.0625589438304472,,,3.198927842405416e-05,0.0004159261292187762,1001,2.8876516846254217e-05,0.0006488491422955531,0.00015203826842182945,0.9684760897083724,0.00017074900926138548,0.01677978283256094,0.012597973461571925,0.005368499729547952,-0.20557802060362731,0.0002446776161156262,-60.53806373452985,False,,,,1.1754603038849267e-05,-2.9083204227544757,False,False
