case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,TPR_mse_vs_NN,TPR_mse_vs_y,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,well_specified
highdim_poly4,tanh,"256,128,64",3,3,0,35,False,10000,20,3,0.00011927191719041463,0.04603303318792442,,,0.00010964114499237732,0.0001152942070854021,0.9962377659521572,7.964650962507755e-05,0.003330826342136253,0.18629852404591254,0.00045020154209197624,0.0365646379413733,False
highdim_poly4,tanh,"256,128,64",3,3,0,36,False,10000,20,3,9.715293626706589e-05,0.04921004444949779,,,0.00010964114499237732,0.00010956912619858676,0.9962377659521572,7.549547570834931e-05,0.012616983920418767,0.1871900794237391,0.0006143478584812179,-0.052517631389334005,False
highdim_poly4,tanh,"256,128,64",3,3,0,37,False,10000,20,3,8.21093915688281e-05,0.05175253325173396,,,0.00010964114499237732,0.00011500193276604449,0.9962377659521572,7.246058312305739e-05,0.011220640337779303,0.18694237483872572,0.0014095435009645624,-0.12558072825110364,False
highdim_poly4,tanh,"256,128,64",3,3,0,38,False,10000,20,3,0.00018398443283457736,0.052376289182186585,,,0.00010964114499237732,0.00019868498770374553,0.9962377659521572,8.666338122226971e-05,0.05017982890244796,0.1894666453625276,0.0030931193758476586,0.22480751606771313,False
highdim_poly4,tanh,"256,128,64",3,3,0,39,False,10000,20,3,9.338901912960294e-05,0.04784903993884703,,,0.00010964114499237732,0.00011761948145029102,0.9962377659521572,8.461437501188733e-05,0.009168510344836447,0.18623511133427836,0.0008071673501292859,-0.06967774826215628,False
highdim_poly4,tanh,"256,128,64",3,3,0,40,False,10000,20,3,0.0001070704324306008,0.051165413180295334,,,0.00010964114499237732,0.00011799431300808668,0.9962377659521572,7.847715650243016e-05,0.012666017156350658,0.1872939482502935,0.00012348241217578076,-0.010304005582367368,False
highdim_poly4,tanh,"256,128,64",3,3,0,41,False,10000,20,3,0.00010266038855899715,0.061318592727829885,,,0.00010964114499237732,0.00012153174871332006,0.9962377659521572,8.533290689341781e-05,0.006689404335492967,0.19037376149104474,0.0003388204691596921,-0.028570658579893903,False
highdim_poly4,tanh,"256,128,64",3,3,0,42,False,10000,20,3,9.95579378115668e-05,0.05220370053976838,,,0.00010964114499237732,0.00011109309547167263,0.9962377659521572,7.414118042143168e-05,0.016150509693586463,0.1899610776322826,0.0004930943558708809,-0.041897669975236605,False
highdim_poly4,tanh,"256,128,64",3,3,0,43,False,10000,20,3,0.00011834686418921443,0.048291168505715486,,,0.00010964114499237732,0.00012216986262986645,0.9962377659521572,7.860691938282458e-05,0.02105102930661587,0.188073449405885,0.0004077677289852505,0.03318319274472046,False
highdim_poly4,tanh,"256,128,64",3,3,0,44,False,10000,20,3,0.00010746655767485773,0.046186846572869145,,,0.00010964114499237732,0.0001270857244617149,0.9962377659521572,7.792780465503706e-05,0.024037401518168248,0.188315285976789,0.0001043589458432706,-0.008700224312354482,False
highdim_poly4,tanh,"256,128,64",3,3,0,45,False,10000,20,3,0.00011631461762144091,0.050386546600317585,,,0.00010964114499237732,0.0001350970149845911,0.9962377659521572,9.043921853238288e-05,0.01724636526609122,0.18560928969164925,0.0003139587156344801,0.025660735035235686,False
highdim_poly4,tanh,"256,128,64",3,3,0,46,False,10000,20,3,8.714025572446043e-05,0.05207113509240884,,,0.00010964114499237732,0.00010591128118564174,0.9962377659521572,7.379011584503147e-05,0.0022252181443264667,0.18895774522848502,0.0011360722435996423,-0.09975473217215357,False
highdim_poly4,tanh,"256,128,64",3,3,0,47,False,10000,20,3,0.00011676320273404856,0.04737779919812668,,,0.00010964114499237732,0.00014041227281799543,0.9962377659521572,7.658610091203417e-05,0.03385019523944187,0.18828815488895795,0.0003347355599508956,0.027332436609564078,False
highdim_poly4,tanh,"256,128,64",3,3,0,48,False,10000,20,3,8.749991150570834e-05,0.04677040120391907,,,0.00010964114499237732,0.00010501263428491634,0.9962377659521572,7.001521384435855e-05,0.0025025526617003537,0.18798083912456715,0.0011168280282203898,-0.09796594847505594,False
highdim_poly4,tanh,"256,128,64",3,3,0,49,False,10000,20,3,0.00011373298067092815,0.05767934813188347,,,0.00010964114499237732,0.00012115504907720065,0.9962377659521572,8.161720425574922e-05,0.014787506379131121,0.1861609279590479,0.00019359983061514874,0.01591285885308525,False
highdim_poly4,sigmoid,64,1,3,0,0,True,10000,20,1,0.0032218055164274398,0.1237700042007507,0.4497695226820556,0.44668013939864415,0.0045876464544307265,0.003486093757222441,0.8425791732517511,0.002478577905197948,0.002364881552994886,0.039633378927050954,0.010971216428373357,-0.15349062096278604,False
highdim_poly4,sigmoid,64,1,3,0,1,True,10000,20,1,0.0033279848064428122,0.07168636600206879,0.15491124930297195,0.1551414939013054,0.0045876464544307265,0.003384364954588061,0.8425791732517511,0.002402996611460704,0.002502689880871866,0.040064710966491224,0.010043478336609457,-0.13940860684912618,False
highdim_poly4,sigmoid,64,1,3,0,2,True,10000,20,1,0.0036739443494140872,0.06605594264730404,0.12095175388343014,0.11614225415333768,0.0045876464544307265,0.0030633836686360196,0.8425791732517511,0.002132172479883939,0.0502049397777761,0.039779765927899,0.0071190962781569195,-0.09645736814611604,False
highdim_poly4,sigmoid,64,1,3,0,3,True,10000,20,1,0.0032955662088583566,0.08851603805820021,0.2154473910060639,0.2092644486578055,0.0045876464544307265,0.0038122658146397433,0.8425791732517511,0.002537638900606675,0.09529468305111745,0.03979583964351677,0.010325144762733045,-0.14365990058456704,False
highdim_poly4,sigmoid,64,1,3,0,4,True,10000,20,1,0.0032008341798069237,0.07916645801854494,0.25321108025097794,0.25586098578438826,0.0045876464544307265,0.0034730649260221883,0.8425791732517511,0.002448721885568535,0.03424830683467534,0.039866486856864586,0.011156251866475654,-0.15632676577902224,False
highdim_poly4,sigmoid,64,1,3,0,5,True,10000,20,1,0.003009181328097645,0.05977947436626222,0.11978074319873444,0.1222276086251662,0.0045876464544307265,0.003696726666026882,0.8425791732517511,0.0026151303078698384,0.002412001483962255,0.03997318386172806,0.012876161661591973,-0.18314158337949382,False
highdim_poly4,sigmoid,64,1,3,0,6,True,10000,20,1,0.003146691413353635,0.10558548923399169,0.19871866441817423,0.1961450139779209,0.0045876464544307265,0.003675977832685639,0.8425791732517511,0.002562752795701963,0.05105804979493828,0.039748178082181056,0.01163678923321236,-0.1637357867112811,False
highdim_poly4,sigmoid,64,1,3,0,7,True,10000,20,1,0.0030556710835815608,0.1200306049819774,0.45031408995292266,0.44528482342079934,0.0045876464544307265,0.0038205848735923596,0.8425791732517511,0.002677571905665279,0.042187530181520064,0.03952308274905577,0.012454042238734454,-0.17648333735217203,False
highdim_poly4,sigmoid,64,1,3,0,8,True,10000,20,1,0.0034162857578884397,0.07394453246335676,0.14233321834039192,0.14147615845705847,0.0045876464544307265,0.003171774138446438,0.8425791732517511,0.00225370727053406,0.0015700395557594182,0.03998730069588482,0.009283165716330616,-0.1280357513102975,False
highdim_poly4,sigmoid,64,1,3,0,9,True,10000,20,1,0.003015919385389457,0.0747534449526655,0.16971294867187414,0.1704897314511515,0.0045876464544307265,0.0037225403658717967,0.8425791732517511,0.002630220000840157,0.015766228325035443,0.039577059706191145,0.012814780145087745,-0.182170212954441,False
highdim_poly4,sigmoid,64,1,3,0,10,True,10000,20,1,0.0029094776272781866,0.099262696071655,0.25811228112346263,0.26008470420617913,0.0045876464544307265,0.003596955245966346,0.8425791732517511,0.0025429088473324837,0.017114156889378354,0.03953968761668521,0.013792593206957464,-0.19777491975650147,False
highdim_poly4,sigmoid,64,1,3,0,11,True,10000,20,1,0.0033120240862905504,0.09359504296070667,0.2580611226152348,0.25568343596125515,0.0045876464544307265,0.003365708900978625,0.8425791732517511,0.002393322093146922,0.011692370238591817,0.03982480333615801,0.010181979514940258,-0.14149645526963667,False
highdim_poly4,sigmoid,64,1,3,0,12,True,10000,20,1,0.003071790079152312,0.10622097929283815,0.39903646872835397,0.40107803239457324,0.0045876464544307265,0.0037067314027969603,0.8425791732517511,0.0026210997212635025,0.02236137149840066,0.03954965619195017,0.012308434965105641,-0.17419840831150016,False
highdim_poly4,sigmoid,64,1,3,0,13,True,10000,20,1,0.004938825666258675,0.052353857585246744,0.007947238568902887,0.00953081218246947,0.0045876464544307265,0.002757594314321712,0.8425791732517511,0.0019185014192971315,0.03780315653754055,0.03957452357500281,0.002544611939038516,0.032033754687736476,False
highdim_poly4,sigmoid,64,1,3,0,14,True,10000,20,1,0.00311518969202452,0.08914996090085958,0.17191610027747461,0.17081789890381707,0.0045876464544307265,0.003589905503444113,0.8425791732517511,0.002529207801038807,0.027994672874065037,0.0399372367946698,0.01191828265656452,-0.16810544462353436,False
highdim_poly4,sigmoid,64,1,3,0,15,True,10000,20,1,0.0033515971869268824,0.07694312546375803,0.04023379881137306,0.042774140895583755,0.0045876464544307265,0.003372476843646696,0.8425791732517511,0.0023890024776102954,0.0026560145955490336,0.040625205918540505,0.009839186595102876,-0.13633812451215807,False
highdim_poly4,sigmoid,64,1,3,0,16,True,10000,20,1,0.003014868381799246,0.12303363059216191,0.4665936955892549,0.46484896797529107,0.0045876464544307265,0.0038232162758159646,0.8425791732517511,0.002705579050204951,0.010865128750198285,0.03945752798641364,0.012824349930087298,-0.1823215845768329,False
highdim_poly4,sigmoid,64,1,3,0,17,True,10000,20,1,0.0031709997616130117,0.08545820339974225,0.1889084409845972,0.1874297108942074,0.0045876464544307265,0.0036806171201328786,0.8425791732517511,0.002580756125209568,0.03903748927730716,0.03989921899093519,0.011420536273899377,-0.16039373236949475,False
highdim_poly4,sigmoid,64,1,3,0,18,True,10000,20,1,0.0032531570794671035,0.12220440643905624,0.20386168633474716,0.2067886746803199,0.0045876464544307265,0.003540042820548224,0.8425791732517511,0.0024926261698851636,0.03606814881704602,0.039889572611275195,0.01069571310600241,-0.149284907946529,False
highdim_poly4,sigmoid,64,1,3,0,19,True,10000,20,1,0.0031518653433132036,0.13501704400798895,0.15009462247223415,0.15038365960966707,0.0045876464544307265,0.0036099686122751415,0.8425791732517511,0.0025567047896330047,0.016956228654880407,0.03984048726007351,0.011590690917225019,-0.16302228683395606,False
highdim_poly4,sigmoid,64,1,3,0,20,True,10000,20,1,0.003260030283107533,0.11023744750434772,0.17738898604517103,0.1747145039363009,0.0045876464544307265,0.0035021523988341785,0.8425791732517511,0.0024491534434299264,0.04585966184019378,0.039990583919770874,0.010635492171814906,-0.14836830740798956,False
highdim_poly4,sigmoid,64,1,3,0,21,True,10000,20,1,0.0030406260327393857,0.10778906832343206,0.17397206320389288,0.17498027060685017,0.0045876464544307265,0.003762688545682054,0.8425791732517511,0.0026593936645845917,0.014299520043226552,0.03974846741311395,0.012590295193760183,-0.17862693229225607,False
highdim_poly4,sigmoid,64,1,3,0,22,True,10000,20,1,0.0033721885407173922,0.0661697597481058,0.10792652657646414,0.10844677597597656,0.0045876464544307265,0.0032825602578563065,0.8425791732517511,0.002326517526733374,0.004487753962659028,0.03994282164723757,0.00966161909547647,-0.1336780934982335,False
highdim_poly4,sigmoid,64,1,3,0,23,True,10000,20,1,0.003090412717290081,0.10187200982548458,0.17577520007681652,0.17483364717193184,0.0045876464544307265,0.003735099014160974,0.8425791732517511,0.002618070376425712,0.03681456579719093,0.03982891807596205,0.012140686440529902,-0.17157345945132016,False
highdim_poly4,sigmoid,64,1,3,0,24,True,10000,20,1,0.003714094015690222,0.07068917813389618,0.06203696241646729,0.06291212689108823,0.0045876464544307265,0.0030032271591364837,0.8425791732517511,0.0021162461060595713,0.026280747875120435,0.039924804509214394,0.0067887997762512906,-0.09173704881153737,False
highdim_poly4,sigmoid,64,1,3,0,25,True,10000,20,1,0.0033297421760652654,0.0814988985935129,0.08984893526274534,0.08890639138265098,0.0045876464544307265,0.003547634251785176,0.8425791732517511,0.002454947968745076,0.057234619881456915,0.040060068155337,0.010028248854675778,-0.13917933462170481,False
highdim_poly4,sigmoid,64,1,3,0,26,True,10000,20,1,0.003120903814480152,0.07692509406973376,0.22745987604596207,0.2233217738494235,0.0045876464544307265,0.003626000278575238,0.8425791732517511,0.0025103161442123607,0.05969078848394128,0.03986318304774521,0.011867117031777064,-0.16730955772949244,False
highdim_poly4,sigmoid,64,1,3,0,27,True,10000,20,1,0.0035217102595580608,0.07538096601085735,0.08130527991783465,0.08053733980505984,0.0045876464544307265,0.0031776635712054786,0.8425791732517511,0.0022458778040422285,0.021977706582623935,0.04003905697867865,0.008388167702485329,-0.11483631920521584,False
highdim_poly4,sigmoid,64,1,3,0,28,True,10000,20,1,0.005227591195845426,0.03699091131759588,0.008345138448563771,0.010085810687267134,0.0045876464544307265,0.0027303019431312928,0.8425791732517511,0.0019253409546265904,0.006647942944193021,0.039436928209463915,0.00456991587038881,0.05671167611845678,False
highdim_poly4,sigmoid,64,1,3,0,29,True,10000,20,1,0.003099940399189258,0.08346673776886357,0.21456495850236196,0.21348023278339542,0.0045876464544307265,0.0036738956876266582,0.8425791732517511,0.002591962743483715,0.029870009323458933,0.039785630628530244,0.012055058663780586,-0.17023659776875524,False
highdim_poly4,sigmoid,64,1,3,0,30,True,10000,20,1,0.0034265059149691255,0.05826761793789356,0.045408790045720036,0.04664695856374523,0.0045876464544307265,0.0033931059800509614,0.8425791732517511,0.00238219255675584,0.03412325714583763,0.040455440291787256,0.009195803018891106,-0.12673845589727015,False
highdim_poly4,sigmoid,64,1,3,0,31,True,10000,20,1,0.0031546434292940464,0.08397815762407984,0.11288098217738318,0.1138048228316858,0.0045876464544307265,0.003578918825034963,0.8425791732517511,0.002528771873616946,0.01945327775330825,0.03995378913821969,0.011565954534401547,-0.1626396638857365,False
highdim_poly4,sigmoid,64,1,3,0,32,True,10000,20,1,0.006341520897419664,0.010740948905469894,0.00013210078040011477,0.005921070267428784,0.0045876464544307265,0.0029810485041696605,0.8425791732517511,0.0020888243278697864,0.0180124075502004,0.03933396074277441,0.011901499800631987,0.14060348618847748,False
highdim_poly4,sigmoid,64,1,3,0,33,True,10000,20,1,0.0030740299969545886,0.09194542082067389,0.19798981048531727,0.19974307212715453,0.0045876464544307265,0.0036685248800360257,0.8425791732517511,0.002601222504039366,0.0033089663686959076,0.039878398428573124,0.012288231439149963,-0.17388184063705747,False
highdim_poly4,sigmoid,64,1,3,0,34,True,10000,20,1,0.004209117122310506,0.057392450228394655,0.02582970890886113,0.025397526954117716,0.0045876464544307265,0.0027764348632471404,0.8425791732517511,0.0019428732652570712,0.0321456821946451,0.03980542157178359,0.0028544580798383207,-0.03739893121322191,False
highdim_poly4,sigmoid,64,1,3,0,35,True,10000,20,1,0.0036488850154559244,0.054339688215569434,0.04046673423683645,0.040049175951817235,0.0045876464544307265,0.0030751586736567104,0.8425791732517511,0.002146078049368085,0.04328761938004971,0.03995945575732868,0.007326165573012758,-0.09942976375964072,False
highdim_poly4,sigmoid,64,1,3,0,36,True,10000,20,1,0.0034366036753901022,0.0837370683678452,0.19493604245895818,0.19213587845867194,0.0045876464544307265,0.0032122342463390525,0.8425791732517511,0.002284991579585112,0.013521466388537795,0.039812277056812014,0.00910961444093987,-0.12546049151767982,False
highdim_poly4,sigmoid,64,1,3,0,37,True,10000,20,1,0.0032845707409252206,0.1065662658997505,0.10024477345473665,0.1022437632362858,0.0045876464544307265,0.003482970525366015,0.8425791732517511,0.002466165553246593,0.01012029407777183,0.040049317039647425,0.010420992398286179,-0.14511132189399326,False
highdim_poly4,sigmoid,64,1,3,0,38,True,10000,20,1,0.0030910376284198,0.10126524763411669,0.2955520738668914,0.2922802864642646,0.0045876464544307265,0.0037913990213998,0.8425791732517511,0.0026540210115278025,0.04295710816192655,0.039613550003766304,0.01213506615901186,-0.17148564981407868,False
highdim_poly4,sigmoid,64,1,3,0,39,True,10000,20,1,0.0045578256534007265,0.055381382097793204,0.022295036320034278,0.02253850779543579,0.0045876464544307265,0.0027014564051682432,0.8425791732517511,0.0019100738856427156,0.0003744806917568521,0.03960632553254337,0.00022049656064815348,-0.002832233280127006,False
highdim_poly4,sigmoid,64,1,3,0,40,True,10000,20,1,0.003471541938720855,0.06516904738689296,0.12021842845564941,0.1180437570298878,0.0045876464544307265,0.0032093785090870023,0.8425791732517511,0.002263709409573926,0.029612182697142286,0.04003774469709263,0.008812374639233941,-0.12106752553389007,False
highdim_poly4,sigmoid,64,1,3,0,41,True,10000,20,1,0.005858993068681116,0.012907633510624399,0.00019394351877270814,0.005498881834118912,0.0045876464544307265,0.002852938629991541,0.8425791732517511,0.002005391855218223,0.004828362489044891,0.03949075186174933,0.008811892597963347,0.10623304248027904,False
highdim_poly4,sigmoid,64,1,3,0,42,True,10000,20,1,0.003822280171774824,0.07009068950439862,0.028009625473552558,0.02849176054271383,0.0045876464544307265,0.0029750480329832347,0.8425791732517511,0.00209585516436807,0.02170833028680135,0.040108235926265313,0.005907575092326922,-0.07926742423098218,False
highdim_poly4,sigmoid,64,1,3,0,43,True,10000,20,1,0.0033938980681236072,0.07780736262652034,0.1481227393698753,0.14523706250797544,0.0045876464544307265,0.003417272842053725,0.8425791732517511,0.002384207202599229,0.04705332865324371,0.040040054239034256,0.009474995241357531,-0.1308911471118387,False
highdim_poly4,sigmoid,64,1,3,0,44,True,10000,20,1,0.003106180854715756,0.08888367549775492,0.2783429085323206,0.27567768108784585,0.0045876464544307265,0.0037143103610614093,0.8425791732517511,0.002613907851381711,0.03911671994460082,0.03969242845202901,0.01199904535583704,-0.16936320319515163,False
highdim_poly4,sigmoid,64,1,3,0,45,True,10000,20,1,0.0035538506385689194,0.07814949601717622,0.11185803400527065,0.11225751344101063,0.0045876464544307265,0.003150902095716463,0.8425791732517511,0.002228603064333447,0.02582680035035443,0.03992121700863267,0.008117985536167854,-0.11089077044718708,False
highdim_poly4,sigmoid,64,1,3,0,46,True,10000,20,1,0.0032096621669972483,0.05810978074060436,0.11874285540721308,0.12126870204695542,0.0045876464544307265,0.0034926505053631844,0.8425791732517511,0.0024708927832586876,0.016886715492441976,0.040191135788391716,0.011078286635306862,-0.1551306186043635,False
highdim_poly4,sigmoid,64,1,3,0,47,True,10000,20,1,0.006062204497238309,0.013855924284650035,0.00026516666130618153,0.005554841407093441,0.0045876464544307265,0.0029208081956136837,0.8425791732517511,0.0020307974421751042,0.03688806925606017,0.0393743394089862,0.010127992826062304,0.1210406406509834,False
highdim_poly4,sigmoid,64,1,3,0,48,True,10000,20,1,0.0057540245077531875,0.01776290815021246,0.00042284338956606637,0.005361978815480704,0.0045876464544307265,0.002834873173061571,0.8425791732517511,0.0019894042599929527,0.017253546261686438,0.039504455717441815,0.008123119558611877,0.09838176557377805,False
highdim_poly4,sigmoid,64,1,3,0,49,True,10000,20,1,0.003063355736524394,0.08738075810373926,0.2576558243191272,0.2577557184899859,0.0045876464544307265,0.003704393948765184,0.8425791732517511,0.0026285109437107984,0.011922984443279902,0.03974332553173893,0.01238457689838171,-0.17539250895049835,False
highdim_poly4,sigmoid,64,1,3,0,0,False,10000,20,1,0.0032218055164274398,0.1237700042007507,0.4497695226820556,0.44668013939864415,0.007212486559572409,0.003165351723808698,0.7525102231838371,0.002188143817155568,0.027534190231709603,0.0009459041122778718,0.02816540899740437,-0.34998569607450924,False
highdim_poly4,sigmoid,64,1,3,0,1,False,10000,20,1,0.0033279848064428122,0.07168636600206879,0.15491124930297195,0.1551414939013054,0.007212486559572409,0.00299015119861049,0.7525102231838371,0.0020823165880450452,0.022549171994444537,0.0012904764930959437,0.02723767090564047,-0.3359036819608494,False
highdim_poly4,sigmoid,64,1,3,0,2,False,10000,20,1,0.0036739443494140872,0.06605594264730404,0.12095175388343014,0.11614225415333768,0.007212486559572409,0.0020562048377739573,0.7525102231838371,0.0014241574398526316,0.026968576117006426,0.0008408911927778868,0.024313288847187933,-0.29295244325783937,False
highdim_poly4,sigmoid,64,1,3,0,3,False,10000,20,1,0.0032955662088583566,0.08851603805820021,0.2154473910060639,0.2092644486578055,0.007212486559572409,0.0036109846798150743,0.7525102231838371,0.002425607530140368,0.07429649562796024,0.0013390036457667739,0.02751933733176406,-0.3401549756962903,False
highdim_poly4,sigmoid,64,1,3,0,4,False,10000,20,1,0.0032008341798069237,0.07916645801854494,0.25321108025097794,0.25586098578438826,0.007212486559572409,0.0032459160175114504,0.7525102231838371,0.0022121540087114166,0.06078518305897433,0.0011793859350903424,0.028350444435506668,-0.3528218408907455,False
highdim_poly4,sigmoid,64,1,3,0,5,False,10000,20,1,0.003009181328097645,0.05977947436626222,0.11978074319873444,0.1222276086251662,0.007212486559572409,0.0038253120358469317,0.7525102231838371,0.0026654573180561417,0.022393903030306132,0.00195979551499948,0.030070354230622987,-0.3796366584912171,False
highdim_poly4,sigmoid,64,1,3,0,6,False,10000,20,1,0.003146691413353635,0.10558548923399169,0.19871866441817423,0.1961450139779209,0.007212486559572409,0.0035839309889434366,0.7525102231838371,0.002486245676925649,0.02821466610786061,0.0013536244843278503,0.028830981802243374,-0.36023086182300434,False
highdim_poly4,sigmoid,64,1,3,0,7,False,10000,20,1,0.0030556710835815608,0.1200306049819774,0.45031408995292266,0.44528482342079934,0.007212486559572409,0.0038073544183902697,0.7525102231838371,0.0026402619262402833,0.019021639685892627,0.0013544931086482501,0.029648234807765468,-0.3729784124638953,False
highdim_poly4,sigmoid,64,1,3,0,8,False,10000,20,1,0.0034162857578884397,0.07394453246335676,0.14233321834039192,0.14147615845705847,0.007212486559572409,0.0025187193500574366,0.7525102231838371,0.0017524012003899629,0.023679780488113367,0.0010374076894197081,0.02647735828536163,-0.3245308264220208,False
highdim_poly4,sigmoid,64,1,3,0,9,False,10000,20,1,0.003015919385389457,0.0747534449526655,0.16971294867187414,0.1704897314511515,0.007212486559572409,0.003826217486318542,0.7525102231838371,0.002669240536362963,0.0084839714523871,0.0014980272236425516,0.03000897271411876,-0.37866528806616423,False
highdim_poly4,sigmoid,64,1,3,0,10,False,10000,20,1,0.0029094776272781866,0.099262696071655,0.25811228112346263,0.26008470420617913,0.007212486559572409,0.0037559798737460083,0.7525102231838371,0.0025901544831246326,0.04270693980806376,0.0013269499299294863,0.030986785775988478,-0.3942699948682247,False
highdim_poly4,sigmoid,64,1,3,0,11,False,10000,20,1,0.0033120240862905504,0.09359504296070667,0.2580611226152348,0.25568343596125515,0.007212486559572409,0.002912506529485327,0.7525102231838371,0.0020294283774205646,0.012982185872404173,0.0010090319538222862,0.02737617208397127,-0.33799153038135993,False
highdim_poly4,sigmoid,64,1,3,0,12,False,10000,20,1,0.003071790079152312,0.10622097929283815,0.39903646872835397,0.40107803239457324,0.007212486559572409,0.0037266304202890027,0.7525102231838371,0.0025505325299089504,0.04821153907348778,0.0012227854806837785,0.029502627534136655,-0.3706934834232234,False
highdim_poly4,sigmoid,64,1,3,0,13,False,10000,20,1,0.004938825666258675,0.052353857585246744,0.007947238568902887,0.00953081218246947,0.007212486559572409,0.0006332278880056075,0.7525102231838371,0.0004336499457130745,0.013665356336825203,0.0005224652992495801,0.014649580629992498,-0.16446132042398676,False
highdim_poly4,sigmoid,64,1,3,0,14,False,10000,20,1,0.00311518969202452,0.08914996090085958,0.17191610027747461,0.17081789890381707,0.007212486559572409,0.0034658297501697307,0.7525102231838371,0.002420232421174639,0.004210324720017601,0.0014436836628665267,0.029112475225595534,-0.36460051973525764,False
highdim_poly4,sigmoid,64,1,3,0,15,False,10000,20,1,0.0033515971869268824,0.07694312546375803,0.04023379881137306,0.042774140895583755,0.007212486559572409,0.0030411602654454085,0.7525102231838371,0.0021322036317617597,0.022399671935524702,0.0017733509988823296,0.02703337916413389,-0.33283319962388136,False
highdim_poly4,sigmoid,64,1,3,0,16,False,10000,20,1,0.003014868381799246,0.12303363059216191,0.4665936955892549,0.46484896797529107,0.007212486559572409,0.0038945294330761065,0.7525102231838371,0.0026994778035755,0.013554217071246556,0.0013675367845029523,0.03001854249911831,-0.3788166596885561,False
highdim_poly4,sigmoid,64,1,3,0,17,False,10000,20,1,0.0031709997616130117,0.08545820339974225,0.1889084409845972,0.1874297108942074,0.007212486559572409,0.0035719570133919873,0.7525102231838371,0.0024824943355868665,0.015710459043167407,0.0014922816675086244,0.02861472884293039,-0.35688880748121804,False
highdim_poly4,sigmoid,64,1,3,0,18,False,10000,20,1,0.0032531570794671035,0.12220440643905624,0.20386168633474716,0.2067886746803199,0.007212486559572409,0.0033653774775315045,0.7525102231838371,0.002288492549343161,0.0625932591393678,0.0011889026146496597,0.027889905675033425,-0.34577998305825225,False
highdim_poly4,sigmoid,64,1,3,0,19,False,10000,20,1,0.0031518653433132036,0.13501704400798895,0.15009462247223415,0.15038365960966707,0.007212486559572409,0.0035005621628050095,0.7525102231838371,0.002439921170774871,0.007300383138910769,0.0013518473259107886,0.028784883486256033,-0.3595173619456793,False
highdim_poly4,sigmoid,64,1,3,0,20,False,10000,20,1,0.003260030283107533,0.11023744750434772,0.17738898604517103,0.1747145039363009,0.007212486559572409,0.003177905889875815,0.7525102231838371,0.002209816159069422,0.022682295107086442,0.0012392515759682286,0.02782968474084592,-0.3448633825197128,False
highdim_poly4,sigmoid,64,1,3,0,21,False,10000,20,1,0.0030406260327393857,0.10778906832343206,0.17397206320389288,0.17498027060685017,0.007212486559572409,0.0038658665860040508,0.7525102231838371,0.0026877554006498636,0.009977303666247776,0.0016404703548274309,0.029784487762791197,-0.37512200740397933,False
highdim_poly4,sigmoid,64,1,3,0,22,False,10000,20,1,0.0033721885407173922,0.0661697597481058,0.10792652657646414,0.10844677597597656,0.007212486559572409,0.0027407150961550743,0.7525102231838371,0.001902563200439789,0.02988476594566799,0.0012497398089251124,0.026855811664507484,-0.3301731686099567,False
highdim_poly4,sigmoid,64,1,3,0,23,False,10000,20,1,0.003090412717290081,0.10187200982548458,0.17577520007681652,0.17483364717193184,0.007212486559572409,0.003725990535500689,0.7525102231838371,0.002592982261543997,0.013444645786176674,0.0015806171206513868,0.029334879009560916,-0.36806853456304345,False
highdim_poly4,sigmoid,64,1,3,0,24,False,10000,20,1,0.003714094015690222,0.07068917813389618,0.06203696241646729,0.06291212689108823,0.007212486559572409,0.002064092037940997,0.7525102231838371,0.0013991966059082564,0.0528221437154373,0.0009704816477511912,0.023982992345282304,-0.28823212392326064,False
highdim_poly4,sigmoid,64,1,3,0,25,False,10000,20,1,0.0033297421760652654,0.0814988985935129,0.08984893526274534,0.08890639138265098,0.007212486559572409,0.0031848913267770737,0.7525102231838371,0.002206918082658178,0.03455556776311854,0.0014500904544149052,0.027222441423706792,-0.33567440973342805,False
highdim_poly4,sigmoid,64,1,3,0,26,False,10000,20,1,0.003120903814480152,0.07692509406973376,0.22745987604596207,0.2233217738494235,0.007212486559572409,0.0034478978614110377,0.7525102231838371,0.002384829614236919,0.037187522313759096,0.0014641394127273648,0.029061309600808077,-0.3638046328412157,False
highdim_poly4,sigmoid,64,1,3,0,27,False,10000,20,1,0.0035217102595580608,0.07538096601085735,0.08130527991783465,0.08053733980505984,0.007212486559572409,0.0023972018934249853,0.7525102231838371,0.0016813216068547808,0.002399592722956345,0.0011125266676460675,0.025582360271516343,-0.3113313943169391,False
highdim_poly4,sigmoid,64,1,3,0,28,False,10000,20,1,0.005227591195845426,0.03699091131759588,0.008345138448563771,0.010085810687267134,0.007212486559572409,0.0004201663594264161,0.7525102231838371,0.00028445602588142324,0.01897301765126196,0.00033108585619177536,0.012624276698642203,-0.13978339899326647,False
highdim_poly4,sigmoid,64,1,3,0,29,False,10000,20,1,0.003099940399189258,0.08346673776886357,0.21456495850236196,0.21348023278339542,0.007212486559572409,0.003607066220459693,0.7525102231838371,0.002518656858128653,0.006149845846037855,0.0014196266843207036,0.0292492512328116,-0.3667316728804785,False
