case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,64,1,3,0,0,False,10000,20,1,0.000984232471657594,0.04171715740566385,0.04171715740566385,0.0007834211637874435,0.0019058201788260116,,,,,0.007212486559572409,0.006278480590290261,0.7525102231838371,0.004421565034407961,0.04127579977599841,0.020236951809859634,0.05355388010068862,-0.8649873277431038,0.006228254087914815,-632.8031504005866,False,0.0009215877071684175,-93.63516584819911,False,,,,False
highdim_poly4,softplus,64,1,3,0,1,False,10000,20,1,0.001047987214466302,0.03891411861387913,0.03891411861387913,0.0005928785070761663,0.0018512594842383088,,,,,0.007212486559572409,0.006512728404639461,0.7525102231838371,0.0044990305447466265,0.07875736052711914,0.020754180892843054,0.05255372898881093,-0.8377290326090662,0.006164499345106107,-588.2227626455768,False,0.0008032722697720069,-76.64905245824791,False,,,,False
highdim_poly4,softplus,64,1,3,0,2,False,10000,20,1,0.0009970233711032864,0.04638695356084577,0.04638695356084577,0.0005552738945376275,0.001521215897378845,,,,,0.007212486559572409,0.0062717374227381625,0.7525102231838371,0.004435346795097024,0.024782221269012035,0.020617045541406163,0.053350682736799646,-0.8593796781842742,0.006215463188469122,-623.4019551207925,False,0.0005241925262755587,-52.57575112762879,False,,,,False
highdim_poly4,softplus,64,1,3,0,3,False,10000,20,1,0.0009472274447484551,0.04115523657986358,0.04115523657986358,0.0006523590075402448,0.0017084293450965358,,,,,0.007212486559572409,0.006393519637609088,0.7525102231838371,0.004522535700500973,0.020571362589871505,0.021307452885376478,0.05414929926184762,-0.8816307441504451,0.006265259114823954,-661.4313330509284,False,0.0007612019003480807,-80.36104787380023,False,,,,False
highdim_poly4,softplus,64,1,3,0,4,False,10000,20,1,0.0009751737668587563,0.040898903657862355,0.040898903657862355,0.00032316778284026355,0.0014188593038889756,,,,,0.007212486559572409,0.006368982666157567,0.7525102231838371,0.004492671603132338,0.03905396290458354,0.019358527822610258,0.053698587262802744,-0.8690030070439659,0.006237312792713653,-639.6103960841127,False,0.0004436855370302193,-45.49810014469786,False,,,,False
highdim_poly4,softplus,64,1,3,0,5,False,10000,20,1,0.0009773006118704499,0.036841083642532496,0.036841083642532496,0.0003930119800609257,0.0015607761356882096,,,,,0.007212486559572409,0.006471717279076725,0.7525102231838371,0.004543030323383897,0.046671022259836444,0.022000479898294387,0.05366455206822656,-0.8680568461848558,0.006235185947701959,-638.0008230802673,False,0.0005834755238177597,-59.702768700927074,False,,,,False
highdim_poly4,softplus,64,1,3,0,6,False,10000,20,1,0.0009649706036151994,0.04283678080477413,0.04283678080477413,0.0006522774865898555,0.001604820231610681,,,,,0.007212486559572409,0.006318598080079012,0.7525102231838371,0.00448313891937401,0.009453610035559001,0.01980397850724388,0.05386238364859835,-0.8735709334451613,0.00624751595595721,-647.4307022982149,False,0.0006398496279954816,-66.30768083486966,False,,,,False
highdim_poly4,softplus,64,1,3,0,7,False,10000,20,1,0.0009913432812630304,0.04633223964082686,0.04633223964082686,0.001031862976160612,0.002322448549509489,,,,,0.007212486559572409,0.006509865464300857,0.7525102231838371,0.004510539869251899,0.07076455405307093,0.019804037989934797,0.05344075527780322,-0.8618609493136599,0.006221143278309378,-627.5468241821612,False,0.0013311052682464586,-134.27288946272486,False,,,,False
highdim_poly4,softplus,64,1,3,0,8,False,10000,20,1,0.0010482742099435687,0.029916865193449577,0.029916865193449577,0.00013913839566843163,0.0012938462793249173,,,,,0.007212486559572409,0.00635957710139153,0.7525102231838371,0.004469097242846236,0.057516321179266666,0.021886982343489278,0.05254929660525758,-0.8376101156157604,0.00616421234962884,-588.0343416977391,False,0.00024557206938134865,-23.42631985523792,False,,,,False
highdim_poly4,softplus,64,1,3,0,9,False,10000,20,1,0.0009853208299714456,0.03313658372560052,0.03313658372560052,0.0002940791251671721,0.0013781918660006518,,,,,0.007212486559572409,0.006331121845241551,0.7525102231838371,0.004492083057986233,0.02616057088514747,0.021642266877683586,0.05353653914419599,-0.8645073528597035,0.006227165729600964,-631.9937161768341,False,0.00039287103602920624,-39.872397302368164,False,,,,False
highdim_poly4,softplus,"128,64",2,3,0,0,True,10000,20,2,0.0007846201443125992,0.021040096363715174,0.04208019272743035,,,,,,,0.0008900398567451244,0.0002901748923250123,0.9694591090487384,0.0001962120806159754,0.014875819278468734,0.05687836763139934,0.00182246395687791,-0.05475000115893221,0.00010541971243252523,-13.435764197066694,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,1,True,10000,20,2,0.0008586341636426738,0.026447666910434625,0.05289533382086925,,,,,,,0.0008900398567451244,0.00042694575862050276,0.9694591090487384,0.0002456466583375435,0.04789189916492804,0.05678752146480624,0.0005310757462908544,-0.015601290807177074,3.1405693102450625e-05,-3.6576337667738446,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,2,True,10000,20,2,0.0007621486892050019,0.03096107143662625,0.0619221428732525,,,,,,,0.0008900398567451244,0.0003257832222750766,0.9694591090487384,0.0002271059193444711,0.00026374679526331416,0.05693889127508638,0.0022264952003361593,-0.06736974812076424,0.0001278911675401225,-16.78034343580987,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,3,True,10000,20,2,0.0010040372384647793,0.028622881569449206,0.05724576313889841,,,,,,,0.0008900398567451244,0.0005348744244143356,0.9694591090487384,0.00022506037314874586,0.08310365935305326,0.05783626877285537,0.001853010874384834,0.05234036537965792,-0.00011399738171965492,11.35389977108442,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,4,True,10000,20,2,0.0007778413522673037,0.03729890167806685,0.0745978033561337,,,,,,,0.0008900398567451244,0.00044554231955117594,0.9694591090487384,0.00026639489198630436,0.046038337925533024,0.05739638281748392,0.0019437284548638571,-0.058518427398374685,0.00011219850447782072,-14.424342978266333,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,5,True,10000,20,2,0.0007929216341181147,0.021743374649787667,0.043486749299575335,,,,,,,0.0008900398567451244,0.00028096112708854415,0.9694591090487384,0.000192934416466886,0.009460621172496707,0.05641806520393735,0.0016746715541907722,-0.050179187830378696,9.71182226270097e-05,-12.248148927734118,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,6,True,10000,20,2,0.0008358108734189016,0.02121756448865106,0.04243512897730212,,,,,,,0.0008900398567451244,0.0003696446310790221,0.9694591090487384,0.00020128757441628757,0.052995464765840834,0.05667740810352387,0.0009231419086220827,-0.027301438392419185,5.422898332622277e-05,-6.488188303221996,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,7,True,10000,20,2,0.0007752747643107254,0.02069222546734981,0.04138445093469962,,,,,,,0.0008900398567451244,0.00035930144604627074,0.9694591090487384,0.0002248489628348942,0.035447443286331794,0.057284106302754365,0.001989779483910291,-0.0599538075217696,0.00011476509243439896,-14.803150794729312,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,8,True,10000,20,2,0.0007673563668386387,0.024121913377276902,0.048243826754553805,,,,,,,0.0008900398567451244,0.00035991344968289596,0.9694591090487384,0.00023156930355912965,0.031419306132776215,0.05609460320801739,0.0021323378419670982,-0.06441235430165572,0.00012268348990648566,-15.987811557740525,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,9,True,10000,20,2,0.0009885482127142964,0.03306638626562873,0.06613277253125746,,,,,,,0.0008900398567451244,0.0004250193209498076,0.9694591090487384,0.0001893230029273861,0.07272127126074816,0.05850377893967744,0.001607650793136909,0.045588400084902496,-9.850835596917197e-05,9.96495210877916,True,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,0,False,10000,20,2,0.0007846201443125992,0.021040096363715174,0.04208019272743035,,,,,,,0.0010870166933256967,0.0001694896779251148,0.9627000318677101,0.00011388349878612011,0.01500421219913048,0.00798081568703627,0.004958864387890845,-0.14157675960264401,0.0003023965490130975,-38.54050284141318,False,,,,,,,False
