p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
20,highdim_smooth,Smooth,813.0,3.0,271,270,0.0005807441347499347,0.00014665986195449903,6,0.010104523102919684,0.0015139475095559056,6,0.0008541262846234089,0.00017821197956237108,6,0.0010147773590959768,0.00018719288583900619,6,0.0010907112312984475,0.00023389155266240625,6,0.0011570338862140022,0.00022837471080343393,6,12.08767534201431,3.3141735734768303,6,5.860367125890069,6.403783476048274,6,14.285648046366441,4.006022024507354,6,5.728514192905583,6.338065811309081,6,5.987363792259038e-05,0.00011735233032827714,0.0006180664826282215,0.001211410305951314,7.27547359965189e-05,0.00014259928255317704,7.642117563077135e-05,0.00014978550423631185,9.548582652836594e-05,0.00018715221999559723,9.323358527068102e-05,0.0001827378271305348,1.353005695672428,2.6518911635179587,2.6143336565974424,5.124093966930987,1.6354516430657111,3.205485220408794,2.5875045323143895,5.071508883336203
20,highdim_smooth,Smooth,1084.0,4.0,271,270,0.0005807441347499347,0.00014665986195449903,6,0.010104523102919684,0.0015139475095559056,6,0.0008541262846234089,0.00017821197956237108,6,0.000956456005896431,0.00018254173498294466,6,0.0010042377945954845,0.00020945580638990702,6,0.0010452559443860498,0.00021383310294675187,6,8.255805181097163,3.9515098831337716,6,4.000149810207115,1.992597159875428,6,6.694874158758506,4.988241950981545,6,5.52022662933997,6.07225896284699,6,5.987363792259038e-05,0.00011735233032827714,0.0006180664826282215,0.001211410305951314,7.27547359965189e-05,0.00014259928255317704,7.45223512450947e-05,0.0001460638084403856,8.550997488640942e-05,0.00016759955077736246,8.729699872259468e-05,0.00017110211749628559,1.6131971545404216,3.161866422899226,0.8134743841022922,1.5944097928404928,2.036441248908341,3.9914248478603485,2.478989340836154,4.858819108038862
20,highdim_strong,Strong nonlinear,542.0,2.0,271,270,0.0007310847137264722,0.00038598198555616985,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.0020801320032432066,0.00039081198810698786,6,0.0018925453931343062,0.0005891834975261726,6,0.0019688236442885368,0.0005922378060200822,6,-12.150503876319346,32.73786488807264,6,3.522340349786555,10.57193218046734,6,-11.21388492354388,23.71150694393017,6,-9.564597123430518,44.59639557521019,6,0.00015757648575315383,0.0003088499120761815,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,0.00015954832603746138,0.0003127147190334243,0.00024053315563457963,0.00047144498504377605,0.0002417800718557675,0.0004738889408373043,13.365177373992584,26.195747653025464,4.315973239575691,8.459307549568354,9.68018217418151,18.97315706139576,18.206402254429747,35.684548418682304
20,highdim_strong,Strong nonlinear,813.0,3.0,271,270,0.0007310847137264722,0.00038598198555616985,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.001579441305175919,0.00024014753334756359,6,0.0015761871886439723,0.0005059369742844571,6,0.001625560894370903,0.0005580152367769763,6,-2.2805151026907486,18.78312153877541,6,2.5800881391506927,8.075950025434354,6,-13.496500869641496,5.954120636920193,6,3.1470439386776494,19.46954774562812,6,0.00015757648575315383,0.0003088499120761815,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,9.803981994825637e-05,0.0001921580470985825,0.00020654790483408904,0.00040483389347481454,0.00022780876646698835,0.00044650518227529716,7.668177257780027,15.029627425248853,3.2969927917551662,6.462105871840126,2.430759571238276,4.7642887596270205,7.948409583257239,15.578882783184188
20,highdim_strong,Strong nonlinear,1084.0,4.0,271,270,0.0007310847137264722,0.00038598198555616985,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.0013906225183192647,0.00026181313083030894,6,0.0013770031468505872,0.0004475389096540479,6,0.0014435572231985348,0.0004925607116890365,6,-0.4840302458119794,16.18439397408418,6,3.7957682771535777,10.165132769222495,6,8.091615080392891,17.04495140420631,6,13.930389114863559,22.396243097306435,6,0.00015757648575315383,0.0003088499120761815,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,0.00010688476308246534,0.00020949413564163205,0.00018270699478232632,0.00035810570977335955,0.0002010870684967129,0.0003941306542535573,6.607251172113513,12.950212297342485,4.149898075373278,8.133800227731625,6.9585722718068475,13.63880165274142,9.143227957288445,17.920726796285354
50,highdim_smooth,Smooth,2852.0,2.0,1426,1425,0.002380852555921942,0.0005203823661430904,6,0.05890414156358259,0.008142442734656393,6,0.008816844569838231,0.001975883725615758,6,0.009635766951903326,0.002007864955342979,6,0.010252930244012902,0.0021841742243783576,6,0.010080593641972684,0.0021755684788672723,6,4.2981649405504285,1.213276934980506,6,-1.7750252458943485,1.2156701661992613,6,4.98556763666986,1.8083159464892962,6,-0.8360569876054279,3.697911330462318,6,0.00021244521136545668,0.00041639261427629505,0.0033241383266233745,0.006515311120181814,0.0008066511531380019,0.0015810362601504837,0.0008197074355010719,0.0016066265735821008,0.0008916853931776985,0.001747703370628289,0.0008881721122846309,0.0017408173400778766,0.49531823456502705,0.970823739747453,0.4962952671187687,0.9727387235527867,0.7382418937727976,1.4469541117946831,1.5096659789481905,2.9589453187384533
50,highdim_smooth,Smooth,4278.0,3.0,1426,1425,0.002380852555921942,0.0005203823661430904,6,0.05890414156358259,0.008142442734656393,6,0.008816844569838231,0.001975883725615758,6,0.009117870204424904,0.002047990687210205,6,0.009212790054756325,0.00200069799911153,6,0.009234294136980152,0.002030400268198128,6,1.354704042766037,0.9757627135408461,6,0.21250734278967776,1.4723138766286012,6,2.114994727927797,1.7707596631943838,6,0.8739031183918701,3.1138999316870244,6,0.00021244521136545668,0.00041639261427629505,0.0033241383266233745,0.006515311120181814,0.0008066511531380019,0.0015810362601504837,0.0008360886969394783,0.0016387338460013773,0.0008167815378717536,0.0016008918142286369,0.0008289074384492548,0.0016246585793605393,0.39835345970143055,0.7807727810148039,0.6010696231598495,1.178096461393305,0.7229096053214731,1.4169028264300871,1.2712443237867677,2.4916388746220646
50,highdim_smooth,Smooth,5704.0,4.0,1426,1425,0.002380852555921942,0.0005203823661430904,6,0.05890414156358259,0.008142442734656393,6,0.008816844569838231,0.001975883725615758,6,0.008899667514642808,0.001974205693166117,6,0.009022263743851199,0.002056792483210639,6,0.008978517484920087,0.0020053760722384454,6,0.8417736410327971,0.4693350054197731,6,-0.40402890374805844,0.5961755151476719,6,3.3887247689206306,2.9788323535989067,6,-0.4986760026743469,4.009313727931611,6,0.00021244521136545668,0.00041639261427629505,0.0033241383266233745,0.006515311120181814,0.0008066511531380019,0.0015810362601504837,0.0008059660992590931,0.0015796935545478224,0.0008396820151096671,0.0016457767496149474,0.0008186913532284817,0.001604635052327824,0.19160521361747027,0.37554621869024174,0.24338763487544993,0.47703976435588186,1.2161032159351992,2.3835623032329902,1.6367954753613778,3.2081191317083007
50,highdim_strong,Strong nonlinear,2852.0,2.0,1426,1425,0.0007938694565322713,0.0001964889525613201,6,0.01824220586268924,0.0038307460864793266,6,0.0029331692019212968,0.0005208478476212644,6,0.0037392652145537193,0.0005576782660835802,6,0.0038540809844993702,0.0004693742709863787,6,0.003813243986003858,0.0005596080571890243,6,1.9526171049384002,1.699801675265772,6,-1.4783757711000602,5.338421148417918,6,2.828843643539237,8.391789732273475,6,-6.184696186777477,14.091087105664215,6,8.021627897819403e-05,0.00015722390679726028,0.0015638955410063188,0.0030652352603723846,0.00021263524338316383,0.0004167650770310011,0.00022767119875747297,0.000446235549564647,0.0001916212437179111,0.00037557763768710574,0.00022845903267722288,0.00044777970404735686,0.693941128054862,1.3601246109875293,2.1794013076177476,4.271626562930785,3.425933812132845,6.714830271780376,5.7526622216648,11.275217954463008
50,highdim_strong,Strong nonlinear,4278.0,3.0,1426,1425,0.0007938694565322713,0.0001964889525613201,6,0.01824220586268924,0.0038307460864793266,6,0.0029331692019212968,0.0005208478476212644,6,0.003179396158357342,0.0005259591676988299,6,0.0032701488274097666,0.0005546742337147216,6,0.003257302194903,0.0005329886458818443,6,2.423188369825394,0.8303617696295976,6,-0.31198084567593093,2.972097093819401,6,0.10074769816635554,8.62683293779246,6,-3.1384094563780063,7.617338369151172,6,8.021627897819403e-05,0.00015722390679726028,0.0015638955410063188,0.0030652352603723846,0.00021263524338316383,0.0004167650770310011,0.00021472193106684354,0.00042085498489101333,0.00022644480767838832,0.0004438318230496411,0.00021759170351791222,0.0004264797388951079,0.3389937729178313,0.6644277949189493,1.2133535576443861,2.3781729729829966,3.5218897989711175,6.90290400598339,3.1097653670907563,6.0951401194978825
50,highdim_strong,Strong nonlinear,5704.0,4.0,1426,1425,0.0007938694565322713,0.0001964889525613201,6,0.01824220586268924,0.0038307460864793266,6,0.0029331692019212968,0.0005208478476212644,6,0.003011481580749629,0.0005197291899821638,6,0.0030745015012216873,0.0005333224218095308,6,0.0030610361244258256,0.0005223520676519165,6,1.6533104053361853,0.9133368707747334,6,-0.39593250905409066,0.47095688736958924,6,0.00035824259446748385,13.494674819515764,6,4.745540425379448,5.468985569774143,6,8.021627897819403e-05,0.00015722390679726028,0.0015638955410063188,0.0030652352603723846,0.00021263524338316383,0.0004167650770310011,0.00021217855331438667,0.0004158699644961979,0.00021772796696978823,0.0004267468152607849,0.00021324933863915905,0.0004179687037327517,0.3728682161113991,0.7308217035783422,0.1922673441508169,0.3768439945356011,5.50917792543305,10.79798873384878,2.23270400943183,4.376099858486387
