case,case_label,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,dopt_mse_vs_nn,dopt_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_smooth,Smooth,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.00160423581246072,0.0014202100409272122,0.00026492136428953923,0.0006614208789033603,0.0023672384453753068,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.0006553366510761477,0.0010070233512710347,0.00037842533722396246,0.000764408080262787,0.00042377664732015327,0.0003704036146238291,0.00046570762590701225,0.0004374442300320327,0.0009207616086596448,0.0007923792310317335,0.001147340718279478,0.0010276377118006073,-54.64199247889568,10.701701092540139,-9.36852077672541,16.98089135411087,2.6831181999878027
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005838448001956015,0.0010225781215817322,0.0006964225241067562,0.0009419853270346803,0.007814894805016459,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.0029492853473208997,0.005463441304440033,0.004614163402445648,0.00628265202859119,0.0026415855545243823,0.0016156248034751139,0.0036616861039914365,0.0031699839287742983,0.005369673945054566,0.0036747708679463528,0.007478875693493055,0.006266383402936385,-11.648299343154111,-74.67400949943598,-1.7462393498179996,-17.002486424291565,2.763270700001158
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005838448001956015,0.0010225781215817322,0.0006964225241067562,0.0009419853270346803,0.007814894805016459,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.0022356328103115947,0.004576578521761135,0.002120178047149971,0.00402928543204366,0.0010947979563491867,0.0009374274868490855,0.001420871468371677,0.0014799789105958854,0.002365220716127104,0.0017189980036539775,0.0035918830304934946,0.0035624403919649263,-104.20505878242048,-93.65929894682215,-93.49477579644177,-70.35557842742702,2.902042600006098
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005838448001956015,0.0010225781215817322,0.0006964225241067562,0.0009419853270346803,0.007814894805016459,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.0018874013873665016,0.003828767061102988,0.0012220670312821835,0.003147781191403606,0.0010561382692971838,0.0009166823512049267,0.0012054887625556256,0.0011842016280535401,0.0022477143778895036,0.001718741758194721,0.00357493915754644,0.00273704921808854,-78.70779255281498,-15.710893810847173,-70.34046223871279,-40.04364710961284,3.0445327000052202
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005955416068367098,0.0010199246697894229,0.0006929736925845279,0.001054381927182248,0.007532538315554348,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.0029110362352126975,0.005258638091774797,0.002377517964755105,0.004502360324769393,0.0023112462076350037,0.0013798169034524798,0.004547690031502778,0.0036059600883694503,0.005192216688771354,0.003028572798461958,0.010038314068160956,0.008334444584770735,-25.95093614848729,-2.8673603401134007,-1.2792494417092808,13.28635543069376,2.6069109000090975
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005955416068367098,0.0010199246697894229,0.0006929736925845279,0.001054381927182248,0.007532538315554348,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.0020202353850324478,0.0037552485921086938,0.001398283077747997,0.003960389520825791,0.0010680430364166224,0.0009949983439452182,0.0013875671771459966,0.0012843675006372858,0.00249679659766296,0.0019659332066411057,0.00364568268743077,0.0029544130796446077,-89.15299441589113,-30.920106219629385,-50.40266378221055,-58.6188288037871,2.7416990000056103
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0005955416068367098,0.0010199246697894229,0.0006929736925845279,0.001054381927182248,0.007532538315554348,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.0018688653893833233,0.003388941943395567,0.0026622509200361416,0.004733156516205209,0.001014616211422943,0.0008980336060802632,0.0011541559682843794,0.001070386900391118,0.00172471837527905,0.0013930127327259488,0.0031075559074454913,0.0022926750577575254,-84.19431587460474,-162.38994509091097,-96.49248201737599,-174.4306887458893,2.881356500001857
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.00043260425574397863,0.0009048210510166552,0.0005023031336301221,0.0011191794199977869,0.009281102787872211,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.004556576367708518,0.005754688803894321,0.0016642635640585852,0.0030248692720122373,0.0034645936240142432,0.00189558187648473,0.005050925515493743,0.004330788157847762,0.007721482498550296,0.003990622164369899,0.012376537438668893,0.00920116210672923,-31.518349976902957,51.96367179911016,25.471710840829324,60.82527840242913,2.0722070999909192
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.00043260425574397863,0.0009048210510166552,0.0005023031336301221,0.0011191794199977869,0.009281102787872211,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.0031770013556165423,0.0044437809952699425,0.001972359174089345,0.0037921503247465506,0.0020944538788769743,0.0011849520962629412,0.00461071517903102,0.003226852117019988,0.004049235062298189,0.0024288027419077595,0.007920001879649821,0.006201525821200757,-51.68638410505461,5.829429142316345,-9.743715217852142,6.348970449883619,2.2067949999764096
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.00043260425574397863,0.0009048210510166552,0.0005023031336301221,0.0011191794199977869,0.009281102787872211,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.002341474815168632,0.0037117892053932025,0.0008847938542440561,0.0017266048371670463,0.0012799198403518697,0.0008834370277850834,0.003113041831731714,0.002024048936182322,0.002710113979686779,0.0020377604136937455,0.005416439584867485,0.004294128627185106,-82.93917645068494,30.871150962015513,-36.960630926017075,36.29032394546747,2.3463209999899846
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0004328389156708665,0.0008992853048942354,0.0005209565947888289,0.0010951440501378047,0.009183304971984638,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.004773281625601052,0.005793196364812811,0.002032563787907311,0.003564947401252485,0.002806369348106451,0.002020010448787399,0.0072722701977919295,0.005015628652483047,0.006191387915248338,0.003769979084066864,0.015714104653030133,0.010901204589928104,-70.08743445768249,27.57319027594326,6.431377841062886,42.42086830849954,2.046841100003803
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0004328389156708665,0.0008992853048942354,0.0005209565947888289,0.0010951440501378047,0.009183304971984638,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.003193336354479565,0.00440502079677385,0.0010969303623149646,0.0021503482791547365,0.0021961910232179615,0.001088014224794155,0.0032961112286710084,0.00329247232460198,0.003325898876913097,0.0023315094490700505,0.007024047985973567,0.00694221585871321,-45.40339709614783,50.053053185342186,-32.446023159379095,35.34534997195818,2.1863093999854755
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0004328389156708665,0.0008992853048942354,0.0005209565947888289,0.0010951440501378047,0.009183304971984638,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.0023837684969507814,0.004344292855574033,0.001344671885633435,0.001857872613981566,0.0012053919587280927,0.0008944226508841142,0.0018090388030212272,0.0017572146382706405,0.00265957626310564,0.0019486472407551853,0.004288711621097321,0.004032686061354558,-97.75878540504699,-11.55474166696018,-63.345301123311884,30.14403686201909,2.331692399980966
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0007830797460821639,0.0017552668896811227,0.0013765552991097238,0.0015070200367111077,0.013912343335493595,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.017282906042211024,0.010276487288050504,0.004328301942667519,0.009336940267833826,0.0037087867841001307,0.0026430390009516587,0.006757376208162425,0.005148226429808376,0.007841167441525364,0.0054177697452019325,0.0128412096227467,0.00994830422462153,-365.9989114581685,-16.703984203764428,-31.058128329566575,-19.075894469325156,2.1483651000016835
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0007830797460821639,0.0017552668896811227,0.0013765552991097238,0.0015070200367111077,0.013912343335493595,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.013566226300609566,0.008413256656853243,0.0017733953840294908,0.003977767506950718,0.002489366121661971,0.002224094438116923,0.0028512247297792417,0.0030216651083624785,0.0051932301350161286,0.0036551225549011504,0.006602892232042483,0.00635379254842776,-444.96709754981197,28.761166603909516,-62.00431019079254,23.4047518878467,2.2825875999988057
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0007830797460821639,0.0017552668896811227,0.0013765552991097238,0.0015070200367111077,0.013912343335493595,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.012864186526218083,0.008793891105555273,0.0019213691096067827,0.002849144806265442,0.002446320791599692,0.002050915854669869,0.002764844239354974,0.002458742295369734,0.005204773760534281,0.0034359156337285084,0.006677739496596317,0.005256502967327519,-425.8585288729024,21.458824361691107,-68.95818166460633,45.25900764660765,2.419684899999993
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0008308464253660471,0.0017476926248501418,0.001380284867660903,0.002611427768434513,0.012981007057050936,0.005,True,used_close,training_data_region,7500.0,62.0,2.0,0.015831703039443402,0.010692179456469907,0.0024686957149571524,0.005072742202665725,0.0041788461114013395,0.00288308056457092,0.007855543273763487,0.008030120683627852,0.00853699820631676,0.005360155170217154,0.015335738179292412,0.014844219988195987,-278.85345900269056,40.923985972546454,-25.245188039965495,40.579322144963506,2.2025808000180405
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0008308464253660471,0.0017476926248501418,0.001380284867660903,0.002611427768434513,0.012981007057050936,0.005,True,used_close,training_data_region,7500.0,93.0,3.0,0.013309869367870675,0.009139373178370939,0.0017859244321120165,0.002985173284156679,0.0024846912872314676,0.002162018017658524,0.003162522208588672,0.0032539004609914617,0.0053709296130386545,0.004298168213109849,0.007142790690872893,0.006611705298710047,-435.6749724309216,28.12288426776923,-70.16371162608202,44.41980254386933,2.3424856000056025
highdim_strong,Strong nonlinear,5,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,30,31,0.0008308464253660471,0.0017476926248501418,0.001380284867660903,0.002611427768434513,0.012981007057050936,0.005,True,used_close,training_data_region,7500.0,124.0,4.0,0.012364749978619999,0.009113326240454342,0.0021296278906003793,0.002673264489832146,0.0023515817033736668,0.0019844445248864175,0.0025481331489013532,0.002355995237431699,0.004689692996056366,0.0038804675245120864,0.006239006904854599,0.005164611096551044,-425.8056720241133,9.438490376705358,-94.32671281719028,42.997025773752476,2.479451000021072
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.00374050310380198,0.002628213404673407,0.00110911675712736,0.0015002303443911074,0.009893548723814427,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.001659284341075841,0.0019817302994240694,0.0018617312829567886,0.002523202214878354,0.002294161717685875,0.002147311084746123,0.0025244430346412355,0.0023415635015721155,0.002984073536831904,0.002737697945036651,0.003252778106116207,0.0029856774680497838,27.673610439739882,18.849169672540775,33.58976328954649,15.444368788674106,2.506479200004833
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.00374050310380198,0.002628213404673407,0.00110911675712736,0.0015002303443911074,0.009893548723814427,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0015637248707207887,0.0019289832977707397,0.0014670461517507873,0.0021051600790188553,0.0016433067961804937,0.0015850178473160728,0.0017872476847192015,0.0016826690273591838,0.002194256780725841,0.00207060420389081,0.002317138947960415,0.002200188613360606,4.842791720004792,10.72597307084627,12.089445742414487,4.0604501027228626,2.9029202999954578
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.00374050310380198,0.002628213404673407,0.00110911675712736,0.0015002303443911074,0.009893548723814427,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.001287520556510507,0.001645496449689783,0.001409121564044124,0.0018778081746682277,0.0015182909619597964,0.001445521304446228,0.0015701433526054435,0.0015076070498435878,0.0020004311603831013,0.0018708107285174108,0.0021087863916361546,0.0019937098628911385,15.199353169527727,7.190281747759166,17.742910514618508,6.129827816288873,3.2946539999975357
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0032451574138624762,0.0026309999853365044,0.0005943718528169659,0.0008599299373626925,0.005673008861897588,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0010901647110386444,0.0011996738872057603,0.0009854186009824117,0.0012269075209636903,0.0012588738049012526,0.0011195910964582243,0.001399387101356939,0.0012806275046021384,0.0016310686133546724,0.0014378716075752504,0.0018757347397426185,0.001673294447556456,13.401589039803866,21.72220939495131,26.44859465854403,24.778914208871367,2.632824200001778
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0032451574138624762,0.0026309999853365044,0.0005943718528169659,0.0008599299373626925,0.005673008861897588,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0008895809077900505,0.001069625363240638,0.0008063161373528512,0.0009747455515884921,0.000937267822630866,0.0008861097735797022,0.001018091835358297,0.000964697911678528,0.0012037481751839222,0.0011440674641593678,0.0013350649592867485,0.001259487194094824,5.087864289095142,13.971639921494337,11.142098879841832,19.024130488126435,3.042797000001883
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0032451574138624762,0.0026309999853365044,0.0005943718528169659,0.0008599299373626925,0.005673008861897588,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0008736550979573526,0.0009870940446919912,0.0008286354177720861,0.0010603016175520738,0.0008447631144517136,0.0008174844836709318,0.0008759833847998896,0.0008529061331105483,0.0011152239477977242,0.0010506317149981763,0.0011834146682253384,0.0011248566492539594,-3.420128437353835,1.9091383612428505,11.48916353157194,4.924780386406491,3.4351390000083484
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.006259438590831428,0.0044301615665192735,0.0019101258674042345,0.00262800702857732,0.012557154992737019,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0028915630375825436,0.003323059793399979,0.0034134784885819455,0.004762504606625156,0.004462149351324042,0.003964428217595491,0.00477442116642845,0.004517182618903009,0.0057328096523557165,0.004846912201099264,0.006468454697302656,0.005810483466335789,35.197977254514406,23.501473845354983,42.034360201817044,16.925471183782356,2.600302600010764
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.006259438590831428,0.0044301615665192735,0.0019101258674042345,0.00262800702857732,0.012557154992737019,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.002502292101598228,0.0032643926408894163,0.002780843928909308,0.003184859936787618,0.003079374250945351,0.002855495255826093,0.0035043738793009765,0.003269614371093314,0.003989829750469931,0.003623533838539856,0.004489809291743675,0.004197633111647667,18.740240786580657,9.694512511572636,18.18215700795432,20.175542918529345,2.9889479000121355
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.006259438590831428,0.0044301615665192735,0.0019101258674042345,0.00262800702857732,0.012557154992737019,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0023926909116469583,0.0031559068157825682,0.002429564704037547,0.0030993535183135605,0.0026841406312191783,0.0025213391152009556,0.0028356778240408676,0.0026960999884844015,0.003526401003791682,0.003311962496033385,0.003685965487408599,0.003539348337717797,10.858213469978994,9.48444817759042,10.506297712901862,12.110009185539264,3.3667312000179663
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0056856283149976485,0.004433725220903638,0.0013452723537494982,0.0017442678052953988,0.008816881515778127,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.002034734695591157,0.0024862310477783353,0.002777737842455297,0.003660868400503715,0.003060452770992381,0.0028037903607908135,0.0034316831616912906,0.003200177928518681,0.0038664144268136594,0.0035515252048073384,0.004351020470204447,0.004045020181147906,33.51523948100742,9.237683104170593,35.69672638979736,5.3161923068690875,2.707071900018491
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0056856283149976485,0.004433725220903638,0.0013452723537494982,0.0017442678052953988,0.008816881515778127,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0016780207891168065,0.0020477395101359264,0.0020910090458365156,0.0026923955958352407,0.0021914005910810444,0.002073034047139051,0.002382592197029347,0.0023254963648177422,0.0028816689137263927,0.0026476172021208397,0.003195595477197558,0.0030616704170905425,23.427017591109685,4.581158992706324,28.93911231849607,6.568184047430892,3.0932519999914803
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0056856283149976485,0.004433725220903638,0.0013452723537494982,0.0017442678052953988,0.008816881515778127,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0017040283037754208,0.002290205363065514,0.0018811429657007513,0.002541539458642405,0.0018963683366809256,0.0018068994168210263,0.0019895874650009138,0.0019262930527654573,0.002516327679035875,0.002354480331247852,0.002665558013807703,0.002559962453086331,10.142546106952166,0.8028699217169049,8.986203102808902,-1.0019275238505512,3.4647188000089955
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0060884491629224465,0.004173806113370339,0.0019115443807477092,0.0026388353568945473,0.0134235143789799,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.002925962789298767,0.0037187486709886505,0.0029641466325541605,0.0040257320242099975,0.00419077950096653,0.003773350706535954,0.0046047792672586595,0.004291518041696102,0.005517242040932806,0.004939792544091643,0.00621199849587506,0.0057497136698024575,30.1809415498013,29.26980214848975,32.5976884211533,27.03361581125481,2.6392325999913737
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0060884491629224465,0.004173806113370339,0.0019115443807477092,0.0026388353568945473,0.0134235143789799,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0022829278990582104,0.0031712076333360786,0.002639272582618933,0.003228933186911833,0.0030225003788609027,0.0029022224075289094,0.0033381539164296916,0.0031316408694042883,0.004094041510066716,0.003833357749848142,0.004468783051394773,0.004176581249918943,24.46889618195571,12.679164539473037,22.540901807211988,21.130912352199996,3.0594279000069946
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0060884491629224465,0.004173806113370339,0.0019115443807477092,0.0026388353568945473,0.0134235143789799,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0021801090012914487,0.002966358731622519,0.0023875391015794737,0.00302669907506752,0.002677694854454478,0.0025497913911496917,0.0027907394873747755,0.0026775276576668466,0.0036093890305772805,0.0033927048086325245,0.0038439410814211103,0.0036129447957923473,18.582619760995943,10.836027577687423,17.81548881285085,16.14372822030121,3.4701088999863714
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.005102507095566655,0.004180924607224156,0.0010019496810745043,0.0014070984416866376,0.006771765658053194,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.002866170794966079,0.0024460560736134997,0.0018827853855182277,0.0023527023487297603,0.0023512862728473855,0.002186921460703776,0.00264436663404607,0.0024051854484724035,0.0030681679744572507,0.002882317893907588,0.0035114490515706243,0.003154960840077874,-21.897993794484805,19.925301854538013,20.2763312185931,23.31898486927053,2.70844990000478
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.005102507095566655,0.004180924607224156,0.0010019496810745043,0.0014070984416866376,0.006771765658053194,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0016432414076952924,0.0018812123440716051,0.0016979325968510877,0.002219595464990177,0.0016874158732456284,0.0015777260557780638,0.0017863812697759148,0.0016978314029638519,0.0022879464863148112,0.002024110198606177,0.002481287571865179,0.002266383618023059,2.617876615405394,-0.6232443212253966,17.777257670844023,2.9874396859135914,3.1119533000164665
highdim_poly2,Quadratic,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.005102507095566655,0.004180924607224156,0.0010019496810745043,0.0014070984416866376,0.006771765658053194,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0013349049534609274,0.001604649113246958,0.0014118403477855427,0.0017968077760988654,0.0014148668021323378,0.0013752798226300165,0.0015013774125908156,0.0014534629574929326,0.00194028834083089,0.0018312866503484497,0.00205967934683137,0.001985438117768161,5.651546036057978,0.21390383478034827,17.298420060608173,7.3948063137142785,3.5133922999957576
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012556585283535157,0.0009332052246560146,0.000363708714680115,0.0004727134950795284,0.004886864485199326,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0006281564193861541,0.0006882486691019364,0.0006849768037150893,0.0008934236835554659,0.0008091261596176315,0.0007308172565077989,0.0008708130154518528,0.0008075145621849911,0.00103247704314277,0.0008681840925119323,0.0011245219565676652,0.00101146496953062,22.366072098941675,15.343633922454245,33.340051125304676,13.467937181831934,2.5643310000014026
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012556585283535157,0.0009332052246560146,0.000363708714680115,0.0004727134950795284,0.004886864485199326,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0005197872172791417,0.0006142475961246072,0.0004752856744000036,0.0005619810666254971,0.0005915020217917525,0.0005510629322664324,0.0006489256289763844,0.0006045671602782813,0.0007445952592962498,0.0006911472300182136,0.000795157985240458,0.0007525112137894693,12.124185864213175,19.647666974951548,17.505841132381093,24.52529617813434,2.9883093000098597
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012556585283535157,0.0009332052246560146,0.000363708714680115,0.0004727134950795284,0.004886864485199326,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0004391550283520911,0.0005681369657939874,0.00047891261536128836,0.0005591543285263455,0.0004918965311021203,0.000475813489104462,0.0005098484881959093,0.0005027483594999099,0.00061789820724957,0.0005967509794484455,0.0006406948679393209,0.0006344551228295819,10.722072512253552,2.6395623713265066,8.053307303978622,9.50704793022611,3.3918909000058193
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012256075424443389,0.0009332575512371932,0.00032090100067850376,0.0004386992077217697,0.004459413769750408,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0004684390005085589,0.0005771343524519311,0.0006393132361069277,0.0007692989996126399,0.0007015573367387691,0.0006359242585647759,0.0007608919858943895,0.0007084647281604295,0.0008543858909537607,0.0007787915279507342,0.0009677376111117458,0.0008770860585259313,33.228693368652465,8.872275631979964,32.4503882188797,9.958836193577271,2.6710263999993913
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012256075424443389,0.0009332575512371932,0.00032090100067850376,0.0004386992077217697,0.004459413769750408,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.00042515969487401666,0.0005477285503675635,0.0005502741504936606,0.0006176099122318012,0.0005099787619901441,0.00047002423951790696,0.000544369586078916,0.0005152706175546124,0.0006353721166785863,0.0005960878867239402,0.0006862145885910382,0.0006464996880763483,16.631882234689343,-7.901385607955045,13.794052966815789,2.7955593235090586,3.0910892999963835
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012256075424443389,0.0009332575512371932,0.00032090100067850376,0.0004386992077217697,0.004459413769750408,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.00041623536802383053,0.000575151028270227,0.0004337393172630206,0.00055117053794488,0.00044577979280256203,0.00042331070473448343,0.00047810638950858343,0.00045172728250206863,0.000560075618515044,0.0005229535790384121,0.0006004207442226912,0.0005687730666703502,6.627582778705465,2.700991775298848,-2.6916739913001586,1.5899782593240783,3.508155599993188
