case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,random_final_mse,gain_vs_random_pct,p_dim,source_prefix
highdim_strong,Strong nonlinear,20,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0020289732197167,0.0229227008621773,0.9024350401728038,0.4626788705174905,0.4693082689121617,0.6449496252070948,500,0,0,0.0019746631254169,-2.750347317514273,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.0016744982420999,0.0229227008621773,0.9024350401728038,0.4626788705174905,0.4693082689121617,0.6449496252070948,0,0,500,0.0019746631254169,15.200814734085476,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.001350280600416,0.0176090537412701,0.6886278900608727,0.3531184719010714,0.0,0.95,475,25,0,0.0016898151370555,20.0929988845472,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,0,random,Random,6,3375,0.0016898151370555,0.0176090537412701,0.6886278900608727,0.3531184719010714,0.0,0.95,0,500,0,0.0016898151370555,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.001142437949203,0.0176090537412701,0.6886278900608727,0.3531184719010714,0.0,0.95,500,0,0,0.0016898151370555,32.392726035478894,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.001409719975847,0.0176090537412701,0.6886278900608727,0.3531184719010714,0.0,0.95,0,0,500,0.0016898151370555,16.57549131063546,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0014560890832256,0.0144589086263286,0.915593697946002,0.4650263032861653,0.4794695809428644,0.638344772387138,319,181,0,0.001386166076704,-5.044345529495739,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,1,random,Random,6,3375,0.001386166076704,0.0144589086263286,0.915593697946002,0.4650263032861653,0.4794695809428644,0.638344772387138,0,500,0,0.001386166076704,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0013789888920599,0.0144589086263286,0.915593697946002,0.4650263032861653,0.4794695809428644,0.638344772387138,500,0,0,0.001386166076704,0.5177723481125829,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0014339279650443,0.0144589086263286,0.915593697946002,0.4650263032861653,0.4794695809428644,0.638344772387138,0,0,500,0.001386166076704,-3.445610821312844,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0018186724971343,0.0306165239395577,0.8901497933689548,0.4603831586542563,0.4593708407198819,0.6514089535320766,326,174,0,0.002164600167966,15.981134804988956,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,0,random,Random,6,3375,0.002164600167966,0.0306165239395577,0.8901497933689548,0.4603831586542563,0.4593708407198819,0.6514089535320766,0,500,0,0.002164600167966,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0026300903243175,0.0306165239395577,0.8901497933689548,0.4603831586542563,0.4593708407198819,0.6514089535320766,500,0,0,0.002164600167966,-21.504671543515176,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.002008027247923,0.0306165239395577,0.8901497933689548,0.4603831586542563,0.4593708407198819,0.6514089535320766,0,0,500,0.002164600167966,7.2333413976429615,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0018532902132991,0.0248249747564473,0.8334326778591439,0.4291288263077956,0.3240804811740495,0.7393476872368677,370,130,0,0.0020529944121041,9.727459443024774,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,1,random,Random,6,3375,0.0020529944121041,0.0248249747564473,0.8334326778591439,0.4291288263077956,0.3240804811740495,0.7393476872368677,0,500,0,0.0020529944121041,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0021063281783117,0.0248249747564473,0.8334326778591439,0.4291288263077956,0.3240804811740495,0.7393476872368677,500,0,0,0.0020529944121041,-2.5978524779794334,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0017844285306345,0.0248249747564473,0.8334326778591439,0.4291288263077956,0.3240804811740495,0.7393476872368677,0,0,500,0.0020529944121041,13.081666461736788,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0014243899602661,0.0183254587147301,0.7971035791675211,0.4077145189411256,0.2313845531041023,0.7996000404823334,400,100,0,0.0016801741471439,15.223671148171022,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,0,random,Random,6,3375,0.0016801741471439,0.0183254587147301,0.7971035791675211,0.4077145189411256,0.2313845531041023,0.7996000404823334,0,500,0,0.0016801741471439,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0014669006570058,0.0183254587147301,0.7971035791675211,0.4077145189411256,0.2313845531041023,0.7996000404823334,500,0,0,0.0016801741471439,12.6935348041499,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.0014736914546847,0.0183254587147301,0.7971035791675211,0.4077145189411256,0.2313845531041023,0.7996000404823334,0,0,500,0.0016801741471439,12.28936255269814,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0014798017785329,0.012857896885708,0.4252050404256823,0.2190314686556952,0.0,0.95,475,25,0,0.0019162878895508,22.77768979274945,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,1,random,Random,6,3375,0.0019162878895508,0.012857896885708,0.4252050404256823,0.2190314686556952,0.0,0.95,0,500,0,0.0019162878895508,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0017511061233222,0.012857896885708,0.4252050404256823,0.2190314686556952,0.0,0.95,500,0,0,0.0019162878895508,8.619882593283592,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0014769653220198,0.012857896885708,0.4252050404256823,0.2190314686556952,0.0,0.95,0,0,500,0.0019162878895508,22.92570808000928,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0014428793212755,0.0139376368719758,0.8352578660817572,0.4245977514768665,0.3044668565344278,0.7520965432526219,376,124,0,0.0016955838405239,14.90368763895936,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,0,random,Random,6,3375,0.0016955838405239,0.0139376368719758,0.8352578660817572,0.4245977514768665,0.3044668565344278,0.7520965432526219,0,500,0,0.0016955838405239,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0016778801053007,0.0139376368719758,0.8352578660817572,0.4245977514768665,0.3044668565344278,0.7520965432526219,500,0,0,0.0016955838405239,1.0441085129547052,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0019787917411502,0.0139376368719758,0.8352578660817572,0.4245977514768665,0.3044668565344278,0.7520965432526219,0,0,500,0.0016955838405239,-16.702677500085294,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0017651358972987,0.0209033549536555,0.9636628150497676,0.4922830850017115,0.5974557774637481,0.5616537446485637,281,219,0,0.0016689469920002,-5.763448794931625,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,1,random,Random,6,3375,0.0016689469920002,0.0209033549536555,0.9636628150497676,0.4922830850017115,0.5974557774637481,0.5616537446485637,0,500,0,0.0016689469920002,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0015808544506831,0.0209033549536555,0.9636628150497676,0.4922830850017115,0.5974557774637481,0.5616537446485637,500,0,0,0.0016689469920002,5.2783306923086455,20,measure_weighted_sampling_grand_mean_p20
highdim_strong,Strong nonlinear,20,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.001809653194738,0.0209033549536555,0.9636628150497676,0.4922830850017115,0.5974557774637481,0.5616537446485637,0,0,500,0.0016689469920002,-8.430837133366825,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,0,measure_weighted,Measure-weighted,6,3375,0.0053978587974642,0.0755976219224675,0.9521789019322676,0.5138882619273676,0.6909779209516199,0.500864351381447,250,250,0,0.0058619145884206,7.916454324890394,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,0,random,Random,6,3375,0.0058619145884206,0.0755976219224675,0.9521789019322676,0.5138882619273676,0.6909779209516199,0.500864351381447,0,500,0,0.0058619145884206,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,0,dopt,D-optimal,6,3375,0.0057284671003556,0.0755976219224675,0.9521789019322676,0.5138882619273676,0.6909779209516199,0.500864351381447,500,0,0,0.0058619145884206,2.2765171012309864,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,0,latin,Latin hypercube,6,3375,0.0053494454675537,0.0755976219224675,0.9521789019322676,0.5138882619273676,0.6909779209516199,0.500864351381447,0,0,500,0.0058619145884206,8.742350526211707,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,6,3375,0.0053047596373467,0.1054690780420058,0.9297825829763078,0.5176258305091568,0.7071567019171564,0.4903481437538483,245,255,0,0.0060001426243642,11.589440960850936,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,1,random,Random,6,3375,0.0060001426243642,0.1054690780420058,0.9297825829763078,0.5176258305091568,0.7071567019171564,0.4903481437538483,0,500,0,0.0060001426243642,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0056834085794773,0.1054690780420058,0.9297825829763078,0.5176258305091568,0.7071567019171564,0.4903481437538483,500,0,0,0.0060001426243642,5.278775267787784,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.0056061010867507,0.1054690780420058,0.9297825829763078,0.5176258305091568,0.7071567019171564,0.4903481437538483,0,0,500,0.0060001426243642,6.567202853036712,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.0032304260397616,0.0477733843623308,0.83581886753232,0.4417961259473254,0.3789133121463885,0.7037063471048474,352,148,0,0.0031732203500948,-1.8027644901819773,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,0,random,Random,6,3375,0.0031732203500948,0.0477733843623308,0.83581886753232,0.4417961259473254,0.3789133121463885,0.7037063471048474,0,500,0,0.0031732203500948,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.0030457009360773,0.0477733843623308,0.83581886753232,0.4417961259473254,0.3789133121463885,0.7037063471048474,500,0,0,0.0031732203500948,4.018612007631977,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.003233530203011,0.0477733843623308,0.83581886753232,0.4417961259473254,0.3789133121463885,0.7037063471048474,0,0,500,0.0031732203500948,-1.9005882435621644,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0032899020174453,0.0814465696870392,0.9307231161809396,0.5060848429339894,0.6571993282881146,0.5228204366127255,261,239,0,0.0031884873271017,-3.180652138133789,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,1,random,Random,6,3375,0.0031884873271017,0.0814465696870392,0.9307231161809396,0.5060848429339894,0.6571993282881146,0.5228204366127255,0,500,0,0.0031884873271017,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0033532787002542,0.0814465696870392,0.9307231161809396,0.5060848429339894,0.6571993282881146,0.5228204366127255,500,0,0,0.0031884873271017,-5.168324545365597,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0031145485433004,0.0814465696870392,0.9307231161809396,0.5060848429339894,0.6571993282881146,0.5228204366127255,0,0,500,0.0031884873271017,2.318929831485963,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0033461289818148,0.0655742961050326,0.9444340474493124,0.5050041717771725,0.6525214363486592,0.5258610663733715,263,237,0,0.0037906754838993,11.727369013060333,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,0,random,Random,6,3375,0.0037906754838993,0.0655742961050326,0.9444340474493124,0.5050041717771725,0.6525214363486592,0.5258610663733715,0,500,0,0.0037906754838993,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0036775975346114,0.0655742961050326,0.9444340474493124,0.5050041717771725,0.6525214363486592,0.5258610663733715,500,0,0,0.0037906754838993,2.9830553886271445,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0038227019469651,0.0655742961050326,0.9444340474493124,0.5050041717771725,0.6525214363486592,0.5258610663733715,0,0,500,0.0037906754838993,-0.8448748304064037,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0035255386240001,0.0815613561382602,0.9658336510504472,0.5236975035943537,0.733439100966198,0.4732645843719713,237,263,0,0.0039292563304967,10.27465944034081,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,1,random,Random,6,3375,0.0039292563304967,0.0815613561382602,0.9658336510504472,0.5236975035943537,0.733439100966198,0.4732645843719713,0,500,0,0.0039292563304967,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0036125449155897,0.0815613561382602,0.9658336510504472,0.5236975035943537,0.733439100966198,0.4732645843719713,500,0,0,0.0039292563304967,8.060339877772149,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0035405405213641,0.0815613561382602,0.9658336510504472,0.5236975035943537,0.733439100966198,0.4732645843719713,0,0,500,0.0039292563304967,9.892859524475243,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0027194864636064,0.0446703009511145,0.8624612399932274,0.4535657704721709,0.4298604711463569,0.6705906937548679,335,165,0,0.0028821963645975,5.645344050451571,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,0,random,Random,6,3375,0.0028821963645975,0.0446703009511145,0.8624612399932274,0.4535657704721709,0.4298604711463569,0.6705906937548679,0,500,0,0.0028821963645975,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0027896470506478,0.0446703009511145,0.8624612399932274,0.4535657704721709,0.4298604711463569,0.6705906937548679,500,0,0,0.0028821963645975,3.2110689988556818,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.0028286973955733,0.0446703009511145,0.8624612399932274,0.4535657704721709,0.4298604711463569,0.6705906937548679,0,0,500,0.0028821963645975,1.8561875131533,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0027644945096182,0.0852115190211457,0.881810053344252,0.4835107861826989,0.5594832030343315,0.5863359180276845,293,207,0,0.0028126385499513,1.7117037784297413,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,1,random,Random,6,3375,0.0028126385499513,0.0852115190211457,0.881810053344252,0.4835107861826989,0.5594832030343315,0.5863359180276845,0,500,0,0.0028126385499513,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0030528568617549,0.0852115190211457,0.881810053344252,0.4835107861826989,0.5594832030343315,0.5863359180276845,500,0,0,0.0028126385499513,-8.540674798323723,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0027045315809873,0.0852115190211457,0.881810053344252,0.4835107861826989,0.5594832030343315,0.5863359180276845,0,0,500,0.0028126385499513,3.843613996041496,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0045509639000271,0.1477523683134358,0.9575539939408452,0.5526531811271405,0.8587792931955007,0.3917934594229245,196,304,0,0.0048771490589125,6.6880293168276985,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,0,random,Random,6,3375,0.0048771490589125,0.1477523683134358,0.9575539939408452,0.5526531811271405,0.8587792931955007,0.3917934594229245,0,500,0,0.0048771490589125,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0049977486482642,0.1477523683134358,0.9575539939408452,0.5526531811271405,0.8587792931955007,0.3917934594229245,500,0,0,0.0048771490589125,-2.47274766251579,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0051197491946549,0.1477523683134358,0.9575539939408452,0.5526531811271405,0.8587792931955007,0.3917934594229245,0,0,500,0.0048771490589125,-4.974220242439243,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0048035401553326,0.0939118036811876,0.8341121039696315,0.4640119538254095,0.4750787751585807,0.6411987961469224,321,179,0,0.0052027039270427,7.672236923484185,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,1,random,Random,6,3375,0.0052027039270427,0.0939118036811876,0.8341121039696315,0.4640119538254095,0.4750787751585807,0.6411987961469224,0,500,0,0.0052027039270427,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0047710333842595,0.0939118036811876,0.8341121039696315,0.4640119538254095,0.4750787751585807,0.6411987961469224,500,0,0,0.0052027039270427,8.297042246426473,20,measure_weighted_sampling_grand_mean_p20
highdim_local,Local interior,20,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.0049052959914735,0.0939118036811876,0.8341121039696315,0.4640119538254095,0.4750787751585807,0.6411987961469224,0,0,500,0.0052027039270427,5.716410922853616,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,0,measure_weighted,Measure-weighted,6,3375,0.0095627047905282,0.2024971898091613,0.9519465925929026,0.577221891201032,0.9651296571267431,0.3226657228676169,161,339,0,0.0095595172317699,-0.0333443486837677,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,0,random,Random,6,3375,0.0095595172317699,0.2024971898091613,0.9519465925929026,0.577221891201032,0.9651296571267431,0.3226657228676169,0,500,0,0.0095595172317699,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,0,dopt,D-optimal,6,3375,0.0105196375660357,0.2024971898091613,0.9519465925929026,0.577221891201032,0.9651296571267431,0.3226657228676169,500,0,0,0.0095595172317699,-10.0436069205974,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,0,latin,Latin hypercube,6,3375,0.0089407563137603,0.2024971898091613,0.9519465925929026,0.577221891201032,0.9651296571267431,0.3226657228676169,0,0,500,0.0095595172317699,6.4727214043122245,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,6,3375,0.0100309959823759,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,150,350,0,0.0089034792574035,-12.663776624569657,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,6,3375,0.0089034792574035,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,0.0089034792574035,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0112833697047166,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,0.0089034792574035,-26.72989264656509,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.0093561031288498,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,0.0089034792574035,-5.083674127391808,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.0120260307052769,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,0.0113138516110923,-6.294753711338082,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,6,3375,0.0113138516110923,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,0.0113138516110923,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.0130248059023271,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,0.0113138516110923,-15.122650977296525,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.0115746523994716,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,0.0113138516110923,-2.305145916211304,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0122958571769714,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,0.0135485287487184,9.245812552639492,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,6,3375,0.0135485287487184,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,0.0135485287487184,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0129922439207261,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,0.0135485287487184,4.105868897720231,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0119518768679116,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,0.0135485287487184,11.784688289183428,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0116092745475421,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,0.0086108383581307,-34.82165225619524,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,6,3375,0.0086108383581307,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,0.0086108383581307,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0110671788411965,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,0.0086108383581307,-28.52614787207542,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0099066116764448,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,0.0086108383581307,-15.048166791919218,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0109524817171056,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,0.0081422302956436,-34.514516531982906,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,random,Random,6,3375,0.0081422302956436,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,0,500,0,0.0081422302956436,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0092080835792733,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,500,0,0,0.0081422302956436,-13.090434007988438,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0087684747953877,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,0,0,500,0.0081422302956436,-7.691314013547474,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0097750530662104,0.2053376401483425,0.947114012098516,0.5762258261234292,0.9608179987945126,0.3254683007835668,163,337,0,0.0105353721376765,7.216822163756702,20,measure_weighted_sampling_grand_mean_p20
